04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-57,-57,-57,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-65,-73,-74,-73,-68,-68,-68,-83,-83,-83,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-84,-84,-84,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-60,-60,-60,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-72,-72,-72,-68,-68,-68,-85,-84,-84,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-86,-85,-85,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-59,-59,-60,-63,-63,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-65,-77,-77,-76,-69,-68,-68,-81,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-77,-84,-84,-84,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-61,-63,-62,-66,-66,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-75,-75,-75,-68,-68,-68,-81,-78,-80,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-81,-81,-81,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-60,-66,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-70,-70,-70,-72,-72,-71,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-79,-79,-79,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-62,-66,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-69,-69,-69,-70,-71,-71,-78,-79,-78,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-73,-83,-83,-82,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-62,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-68,-68,-68,-70,-69,-70,-79,-78,-78,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-74,-84,-84,-84,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-66,-67,-66,-71,-72,-72,-79,-79,-79,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-75,-74,-84,-83,-85,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-65,-66,-67,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-64,-66,-66,-66,-71,-72,-72,-76,-75,-76,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-73,-82,-81,-81,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-62,-66,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-65,-68,-68,-68,-70,-70,-70,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-74,-84,-83,-83,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-62,-66,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-69,-69,-69,-71,-71,-71,-80,-80,-78,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-82,-83,-82,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-63,-61,-66,-67,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-67,-68,-67,-67,-69,-69,-69,-86,-87,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-75,-86,-85,-85,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-62,-63,-69,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-65,-76,-76,-76,-69,-69,-68,-78,-76,-76,-87,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-79,-79,-79,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-68,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-100,-100,-100,-90,-100,-100,-100,-65,-65,-65,-75,-76,-74,-74,-73,-73,-76,-76,-76,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-75,-79,-78,-78,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-69,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-90,-100,-100,-100,-65,-65,-65,-72,-72,-72,-72,-72,-71,-87,-86,-86,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-70,-80,-79,-79,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-64,-63,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-65,-75,-74,-74,-69,-70,-68,-76,-76,-76,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-76,-76,-76,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-67,-69,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-65,-65,-65,-76,-76,-76,-71,-72,-72,-76,-76,-76,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-77,-76,-76,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-65,-64,-65,-75,-76,-75,-77,-76,-76,-77,-76,-77,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-71,-75,-75,-75,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-63,-64,-64,-74,-74,-74,-78,-77,-77,-74,-74,-74,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-72,-79,-79,-79,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-100,-100,-100,-100,-100,-100,-65,-64,-65,-72,-72,-72,-69,-68,-69,-77,-78,-76,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-70,-81,-81,-82,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-62,-65,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-100,-100,-100,-100,-100,-100,-62,-60,-61,-74,-74,-73,-69,-69,-69,-75,-76,-76,-100,-83,-100,-88,-88,-90,-100,-100,-100,-100,-100,-100,-68,-68,-67,-77,-77,-76,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-64,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-65,-75,-76,-76,-69,-69,-69,-75,-78,-76,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-68,-79,-78,-78,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-72,-72,-73,-69,-69,-69,-75,-77,-76,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-79,-79,-79,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-61,-60,-60,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-59,-73,-74,-73,-69,-69,-69,-78,-77,-77,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-69,-78,-79,-78,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-64,-60,-60,-63,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-59,-74,-74,-74,-70,-69,-70,-77,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-77,-78,-76,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-72,-72,-73,-69,-69,-69,-75,-77,-76,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-79,-79,-79,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-58,-59,-72,-73,-73,-69,-70,-70,-75,-76,-76,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-79,-79,-79,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-62,-63,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-100,-100,-100,-100,-100,-100,-62,-61,-62,-74,-72,-72,-71,-72,-72,-76,-76,-76,-84,-83,-84,-88,-88,-90,-100,-100,-100,-100,-100,-100,-68,-68,-68,-78,-78,-78,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-67,-75,-76,-74,-69,-68,-68,-74,-73,-74,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-78,-79,-79,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-65,-66,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-67,-67,-67,-75,-75,-75,-67,-67,-67,-74,-73,-74,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-66,-76,-75,-77,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-56,-56,-65,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-66,-75,-76,-74,-68,-68,-67,-74,-73,-74,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-78,-79,-79,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-64,-65,-71,-71,-70,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-64,-64,-64,-78,-80,-78,-67,-67,-66,-72,-72,-72,-100,-82,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-65,-66,-66,-85,-84,-84,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-66,-66,-67,-75,-76,-76,-68,-68,-68,-72,-72,-71,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-68,-67,-86,-87,-79,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-56,-57,-66,-67,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-64,-64,-63,-75,-75,-74,-67,-67,-67,-78,-77,-78,-81,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-66,-79,-79,-79,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-66,-67,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-66,-63,-63,-77,-78,-77,-66,-66,-66,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-78,-78,-77,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-64,-61,-70,-71,-70,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-65,-74,-75,-74,-67,-67,-67,-75,-74,-74,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-66,-79,-79,-79,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-64,-62,-64,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-88,-100,-84,-86,-100,-100,-100,-57,-56,-57,-72,-72,-73,-67,-67,-67,-74,-75,-74,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-73,-75,-75,-76,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-63,-63,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-86,-100,-100,-100,-100,-59,-58,-58,-70,-70,-70,-66,-68,-67,-78,-78,-78,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-73,-73,-73,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-62,-62,-62,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-100,-100,-61,-60,-61,-70,-70,-70,-65,-65,-66,-74,-75,-74,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-68,-73,-72,-73,-72,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-90,-65,-65,-65,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-87,-100,-100,-100,-100,-100,-58,-57,-58,-70,-70,-70,-66,-66,-66,-83,-82,-84,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-67,-75,-75,-75,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-89,-64,-64,-65,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-86,-100,-85,-100,-100,-100,-58,-57,-57,-69,-70,-69,-67,-67,-66,-77,-78,-78,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-72,-75,-75,-75,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-91,-63,-62,-64,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-84,-86,-100,-100,-100,-57,-57,-57,-69,-70,-70,-67,-67,-67,-74,-75,-76,-84,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-70,-71,-75,-75,-75,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-63,-70,-70,-70,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-62,-63,-63,-76,-76,-77,-63,-63,-62,-73,-73,-73,-85,-85,-86,-84,-85,-85,-100,-100,-100,-100,-100,-100,-70,-70,-71,-81,-80,-80,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-63,-64,-64,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-56,-69,-70,-70,-67,-67,-67,-73,-74,-73,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-75,-76,-75,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-91,-66,-67,-67,-72,-72,-72,-100,-100,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,-90,-100,-89,-89,-90,-88,-100,-100,-100,-100,-100,-100,-68,-67,-68,-70,-70,-70,-62,-61,-61,-71,-70,-70,-79,-80,-84,-81,-84,-81,-100,-100,-100,-100,-100,-100,-70,-69,-70,-74,-73,-74,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-67,-74,-74,-74,-100,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-90,-100,-89,-89,-90,-88,-100,-88,-100,-100,-100,-100,-67,-68,-68,-80,-80,-80,-61,-61,-60,-69,-69,-70,-81,-80,-80,-100,-84,-100,-100,-100,-100,-100,-100,-100,-69,-68,-68,-72,-73,-74,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-60,-69,-69,-69,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-89,-90,-100,-87,-86,-100,-100,-100,-63,-62,-62,-76,-76,-76,-61,-60,-59,-69,-69,-69,-82,-82,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-77,-76,-78,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-60,-69,-69,-69,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-62,-61,-62,-76,-77,-76,-61,-60,-59,-69,-69,-69,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-65,-77,-77,-78,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-69,-69,-69,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-61,-61,-62,-76,-77,-76,-60,-60,-60,-69,-68,-69,-82,-83,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-77,-77,-78,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,-70,-70,-69,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-87,-86,-100,-100,-100,-63,-63,-63,-76,-78,-76,-61,-60,-60,-69,-69,-69,-82,-82,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-68,-66,-66,-76,-76,-78,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-68,-68,-68,-100,-100,-100,-90,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-76,-77,-76,-59,-59,-60,-69,-68,-69,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-78,-77,-76,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-60,-69,-69,-69,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-62,-76,-76,-76,-60,-59,-60,-69,-69,-69,-82,-83,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-66,-66,-65,-77,-77,-78,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-67,-67,-66,-66,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-75,-76,-76,-62,-63,-63,-68,-70,-70,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-73,-75,-73,372,639,27
