18:64:72:46:81:20,18:64:72:46:81:21,18:64:72:46:81:22,18:64:72:46:81:32,18:64:72:46:81:33,18:64:72:46:81:34,18:64:72:46:85:d1,18:64:72:46:85:d2,18:64:72:46:85:d3,18:64:72:46:86:91,18:64:72:46:86:92,18:64:72:46:86:93,18:64:72:46:a0:11,18:64:72:46:a0:12,18:64:72:46:a0:13,18:64:72:47:00:d1,18:64:72:47:00:d2,18:64:72:47:00:d3,18:64:72:47:01:00,18:64:72:47:01:01,18:64:72:47:01:02,18:64:72:47:01:11,18:64:72:47:01:12,18:64:72:47:01:13,18:64:72:47:04:80,18:64:72:47:04:81,18:64:72:47:04:82,18:64:72:47:04:91,18:64:72:47:04:92,18:64:72:47:04:93,18:64:72:47:08:31,18:64:72:47:08:32,18:64:72:47:08:33,84:d4:7e:d8:ef:e0,84:d4:7e:d8:ef:e1,84:d4:7e:d8:ef:e2,84:d4:7e:d8:ef:f0,84:d4:7e:d8:ef:f1,84:d4:7e:d8:ef:f3,84:d4:7e:d8:f1:70,84:d4:7e:d8:f1:71,84:d4:7e:d8:f1:73,84:d4:7e:d8:f2:30,84:d4:7e:d8:f2:32,84:d4:7e:d8:f2:33,84:d4:7e:d8:f3:40,84:d4:7e:d8:f3:41,84:d4:7e:d8:f3:42,84:d4:7e:d8:f3:50,84:d4:7e:d8:f3:51,84:d4:7e:d8:f3:53,84:d4:7e:d8:f3:80,84:d4:7e:d8:f3:81,84:d4:7e:d8:f3:82,84:d4:7e:d8:f3:90,84:d4:7e:d8:f3:91,84:d4:7e:d8:f3:93,84:d4:7e:d8:f4:40,84:d4:7e:d8:f4:41,84:d4:7e:d8:f4:42,84:d4:7e:d8:f4:51,84:d4:7e:d8:f4:52,84:d4:7e:d8:f4:53,84:d4:7e:d8:f5:80,84:d4:7e:d8:f5:81,84:d4:7e:d8:f5:82,84:d4:7e:d8:f5:90,84:d4:7e:d8:f5:91,84:d4:7e:d8:f5:93,84:d4:7e:d8:f6:30,84:d4:7e:d8:f6:31,84:d4:7e:d8:f6:33,84:d4:7e:d8:f6:80,84:d4:7e:d8:f6:81,84:d4:7e:d8:f6:82,84:d4:7e:d8:f6:91,84:d4:7e:d8:f6:92,84:d4:7e:d8:f6:93,84:d4:7e:d8:f6:f0,84:d4:7e:d8:f6:f1,84:d4:7e:d8:f6:f3,84:d4:7e:d8:f9:00,84:d4:7e:d8:f9:01,84:d4:7e:d8:f9:02,84:d4:7e:d8:f9:10,84:d4:7e:d8:f9:11,84:d4:7e:d8:f9:13,84:d4:7e:d8:f9:c0,84:d4:7e:d8:f9:c1,84:d4:7e:d8:f9:c2,84:d4:7e:d8:f9:d0,84:d4:7e:d8:f9:d1,84:d4:7e:d8:f9:d3,84:d4:7e:d8:fa:30,84:d4:7e:d8:fa:31,84:d4:7e:d8:fa:32,84:d4:7e:d8:fa:d0,84:d4:7e:d8:fa:d1,84:d4:7e:d8:fa:d3,84:d4:7e:d8:fb:00,84:d4:7e:d8:fb:01,84:d4:7e:d8:fb:02,84:d4:7e:d8:fb:10,84:d4:7e:d8:fb:11,84:d4:7e:d8:fb:13,84:d4:7e:d8:fd:40,84:d4:7e:d8:fd:41,84:d4:7e:d8:fd:42,84:d4:7e:d8:fd:50,84:d4:7e:d8:fd:51,84:d4:7e:d8:fd:53,84:d4:7e:d9:00:70,84:d4:7e:d9:00:72,84:d4:7e:d9:00:73,84:d4:7e:d9:00:b0,84:d4:7e:d9:00:b1,84:d4:7e:d9:00:b2,84:d4:7e:d9:00:f0,84:d4:7e:d9:00:f1,84:d4:7e:d9:00:f3,84:d4:7e:d9:02:10,84:d4:7e:d9:02:11,84:d4:7e:d9:02:13,84:d4:7e:d9:03:10,84:d4:7e:d9:03:11,84:d4:7e:d9:03:13,84:d4:7e:d9:07:20,84:d4:7e:d9:07:21,84:d4:7e:d9:07:22,84:d4:7e:d9:07:30,84:d4:7e:d9:07:31,84:d4:7e:d9:07:33,a8:bd:27:4c:b1:10,a8:bd:27:4c:b1:11,a8:bd:27:4c:b1:13,a8:bd:27:4c:b6:80,a8:bd:27:4c:b6:81,a8:bd:27:4c:b6:82,a8:bd:27:4c:b6:90,a8:bd:27:4c:b6:92,a8:bd:27:4c:b6:93,a8:bd:27:4c:b7:c0,a8:bd:27:4c:b7:c1,a8:bd:27:4c:b7:c2,a8:bd:27:4c:b7:d0,a8:bd:27:4c:b7:d2,a8:bd:27:4c:b7:d3,a8:bd:27:4c:bc:90,a8:bd:27:4c:bc:91,a8:bd:27:4c:bc:93,a8:bd:27:4c:bf:a0,a8:bd:27:4c:bf:a1,a8:bd:27:4c:bf:a2,a8:bd:27:4c:bf:b0,a8:bd:27:4c:bf:b2,a8:bd:27:4c:bf:b3,a8:bd:27:4c:c0:30,a8:bd:27:4c:c0:31,a8:bd:27:4c:c0:33,a8:bd:27:4c:c0:b0,a8:bd:27:4c:c0:b1,a8:bd:27:4c:c0:b3,a8:bd:27:4c:c8:d0,a8:bd:27:4c:c8:d1,a8:bd:27:4c:c8:d3,b4:5d:50:e1:92:f0,b4:5d:50:e1:92:f1,b4:5d:50:e1:92:f3,b4:5d:50:e1:93:80,b4:5d:50:e1:93:81,b4:5d:50:e1:93:82,b4:5d:50:e1:93:91,b4:5d:50:e1:93:92,b4:5d:50:e1:93:93,b4:5d:50:e1:9c:10,b4:5d:50:e1:9c:11,b4:5d:50:e1:9c:13,b4:5d:50:e1:9c:d0,b4:5d:50:e1:9c:d1,b4:5d:50:e1:9c:d3,x,y,label
-74,-75,-76,-70,-70,-70,-62,-61,-62,-84,-100,-84,-65,-65,-65,-69,-69,-69,-73,-73,-73,-71,-71,-71,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-87,-84,-100.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-85,-85,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-85,-64,-64,-64,-67,-67,-67,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80,-82,-81,-83,-83,-83,-63,-63,-63,-55,-55,-55,-100,-100.0,-100,-72,-71,-71,-100,-100,-100,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,395,9
-75,-75,-74,-67,-67,-67,-62,-61,-63,-83,-100,-83,-66,-66,-66,-70,-70,-70,-73,-73,-73,-72,-72,-72,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-87,-83,-100.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-84,-84,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-83,-66,-65,-66,-68,-68,-68,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-80,-81,-84,-83,-83,-60,-59,-60,-54,-54,-54,-100,-100.0,-100,-69,-69,-69,-100,-100,-100,-100.0,-100.0,-100.0,-66,-66,-66,-100.0,-100.0,-100.0,823,395,9
-75,-75,-75,-70,-70,-70,-59,-60,-60,-83,-100,-82,-66,-66,-66,-70,-70,-70,-74,-74,-74,-74,-74,-74,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-82,-100.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-84,-84,-84,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-84,-63,-59,-63,-69,-69,-69,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-82,-82,-83,-81,-82,-60,-60,-60,-55,-54,-54,-100,-100.0,-100,-71,-71,-70,-100,-100,-100,-100.0,-100.0,-100.0,-65,-65,-65,-100.0,-100.0,-100.0,823,395,9
-76,-76,-77,-68,-68,-68,-63,-60,-63,-84,-83,-82,-67,-67,-67,-70,-70,-70,-72,-72,-72,-72,-72,-73,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-84,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-84,-84,-84,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-84,-65,-65,-65,-64,-64,-64,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80,-82,-82,-82,-82,-82,-61,-61,-61,-56,-56,-56,-100,-100.0,-100,-73,-73,-73,-100,-100,-100,-100.0,-100.0,-100.0,-65,-65,-65,-100.0,-100.0,-100.0,823,395,9
-73,-72,-73,-71,-71,-71,-63,-64,-64,-82,-83,-82,-65,-65,-65,-76,-75,-75,-71,-71,-70,-76,-76,-76,-100,-100,-100,-100,-100,-100,-65,-65,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-87,-87,-83,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-84,-84,-62,-62,-62,-67,-67,-66,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-81,-82,-82,-81,-80,-58,-58,-58,-54,-54,-54,-100,-100.0,-100,-65,-65,-65,-100,-100,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,409,10
-74,-74,-73,-70,-70,-70,-65,-63,-64,-82,-82,-82,-65,-65,-65,-76,-75,-76,-71,-70,-71,-75,-76,-75,-100,-100,-100,-100,-100,-100,-65,-66,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80,-87,-86,-82,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-82,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-84,-61,-61,-61,-67,-66,-66,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79,-78,-83,-80,-81,-80,-58,-57,-57,-53,-53,-53,-100,-100.0,-100,-64,-64,-64,-100,-100,-100,-100.0,-100.0,-100.0,-63,-63,-63,-100.0,-100.0,-100.0,823,409,10
-73,-73,-73,-69,-69,-69,-64,-62,-64,-83,-83,-82,-67,-67,-67,-76,-76,-75,-75,-75,-75,-75,-75,-75,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-82,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-84,-100,-100,-100,-64,-64,-64,-81,-100,-81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-84,-83,-81,-82,-83,-56,-56,-56,-55,-55,-55,-100,-100.0,-100,-67,-67,-66,-100,-100,-100,-100.0,-100.0,-100.0,-62,-62,-61,-100.0,-100.0,-100.0,823,409,10
-73,-73,-73,-70,-70,-70,-63,-62,-63,-82,-83,-82,-66,-66,-66,-75,-75,-75,-72,-72,-72,-74,-75,-74,-100,-100,-100,-100,-100,-100,-65,-66,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-82,-100.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-83,-84,-60,-60,-60,-63,-63,-63,-87,-86,-81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-82,-83,-82,-82,-82,-58,-58,-58,-51,-51,-51,-100,-100.0,-100,-66,-66,-66,-100,-100,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,409,10
-72,-72,-72,-70,-70,-70,-66,-62,-66,-82,-100,-83,-66,-66,-66,-75,-75,-74,-71,-72,-72,-77,-76,-77,-100,-100,-100,-100,-100,-100,-67,-66,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-81,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-84,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-83,-61,-61,-60,-66,-66,-66,-100,-100,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-81,-81,-81,-57,-57,-57,-52,-52,-52,-100,-100.0,-100,-66,-66,-66,-100,-100,-100,-100.0,-100.0,-100.0,-62,-61,-61,-100.0,-100.0,-100.0,823,409,10
-73,-72,-73,-73,-73,-72,-65,-62,-65,-83,-82,-82,-68,-68,-68,-76,-75,-76,-70,-71,-70,-75,-75,-75,-100,-100,-100,-100,-100,-100,-65,-66,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-100,-100,-82,-100.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-84,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-83,-61,-60,-60,-66,-66,-66,-100,-86,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-83,-82,-82,-82,-57,-57,-57,-53,-53,-53,-100,-100.0,-100,-64,-64,-64,-100,-100,-100,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,409,10
-74,-73,-73,-69,-70,-69,-63,-62,-63,-82,-81,-82,-69,-69,-69,-73,-73,-74,-71,-72,-70,-73,-73,-74,-100,-100,-100,-100,-100,-100,-66,-66,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80,-100,-82,-82,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-82,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-84,-60,-61,-60,-66,-66,-66,-100,-100,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79,-78,-78,-81,-81,-80,-59,-59,-59,-55,-55,-55,-100,-100.0,-100,-64,-65,-64,-100,-100,-100,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,409,10
-73,-73,-73,-69,-69,-69,-65,-61,-65,-82,-100,-82,-71,-71,-71,-74,-74,-73,-71,-70,-71,-74,-76,-75,-100,-100,-100,-100,-100,-100,-64,-65,-64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-100,-100,-81,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-84,-83,-60,-60,-60,-63,-63,-63,-100,-86,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-83,-81,-82,-82,-58,-58,-58,-58,-58,-58,-100,-100.0,-100,-66,-66,-66,-100,-100,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,409,10
-73,-74,-73,-67,-68,-68,-60,-58,-60,-82,-82,-82,-65,-66,-68,-73,-74,-74,-74,-74,-74,-73,-74,-73,-100,-100,-100,-100,-100,-100,-65,-66,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-82,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-84,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-82,-82,-64,-64,-64,-65,-65,-65,-85,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-85,-81,-81,-82,-81,-58,-57,-58,-58,-58,-58,-100,-100.0,-100,-68,-68,-68,-85,-100,-87,-100.0,-100.0,-100.0,-64,-64,-64,-100.0,-100.0,-100.0,823,423,11
-73,-73,-73,-71,-71,-71,-59,-59,-59,-82,-82,-81,-65,-65,-65,-74,-74,-74,-74,-73,-73,-74,-74,-74,-100,-100,-100,-100,-100,-100,-65,-64,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-87,-85,-82,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-83,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-83,-83,-66,-66,-66,-67,-67,-67,-100,-86,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81,-81,-82,-79,-80,-80,-58,-57,-58,-51,-51,-51,-100,-100.0,-100,-69,-69,-69,-82,-83,-83,-100.0,-100.0,-100.0,-62,-62,-62,-100.0,-100.0,-100.0,823,423,11
-74,-74,-74,-69,-69,-69,-58,-58,-58,-82,-82,-82,-68,-68,-68,-73,-73,-73,-74,-74,-73,-73,-73,-73,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-83,-84,-83,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-82,-82,-65,-65,-65,-67,-67,-67,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-85,-85,-82,-82,-81,-59,-59,-59,-56,-55,-56,-100,-100.0,-100,-70,-70,-70,-85,-100,-100,-100.0,-100.0,-100.0,-61,-61,-61,-100.0,-100.0,-100.0,823,423,11
