04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-81,-82,-81,-85,-86,-86,-84,-100,-84,-100,-87,-100,-75,-74,-74,-78,-79,-79,-54,-54,-54,-55,-53,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-66,-70,-70,-70,-69,-69,-70,-75,-75,-74,-82,-83,-81,-86,-85,-85,-100,-83,-85,-100,-100,-100,-75,-72,-72,-77,-76,-77,542,526,18
-81,-83,-81,-85,-86,-100,-84,-85,-83,-100,-100,-100,-100,-73,-76,-82,-83,-83,-53,-53,-53,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-64,-70,-70,-71,-70,-69,-69,-85,-84,-84,-84,-84,-85,-86,-85,-85,-100,-100,-100,-100,-100,-100,-73,-73,-72,-77,-77,-77,542,526,18
-82,-81,-82,-86,-86,-100,-84,-83,-84,-100,-100,-100,-74,-74,-74,-79,-79,-79,-54,-54,-54,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-65,-72,-72,-72,-70,-70,-70,-74,-74,-74,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-76,-77,-76,542,526,18
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-84,-83,-83,-56,-56,-56,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-62,-62,-62,-67,-68,-68,-74,-74,-75,-83,-85,-84,-100,-100,-100,-100,-82,-100,-100,-100,-100,-73,-73,-73,-85,-86,-85,523,545,19
-100,-82,-82,-100,-100,-100,-83,-83,-84,-100,-100,-100,-76,-76,-76,-81,-83,-82,-56,-55,-56,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-60,-60,-60,-71,-71,-71,-75,-74,-73,-84,-85,-84,-100,-100,-100,-100,-82,-100,-100,-100,-100,-74,-74,-74,-76,-76,-75,523,545,19
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-84,-85,-84,-53,-53,-53,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-62,-62,-62,-69,-68,-69,-84,-84,-83,-85,-86,-84,-100,-100,-100,-100,-82,-100,-100,-100,-100,-74,-73,-74,-75,-75,-75,523,545,19
-83,-83,-82,-85,-85,-88,-87,-100,-100,-100,-100,-100,-76,-75,-75,-83,-83,-83,-55,-55,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-64,-62,-62,-62,-68,-68,-68,-73,-74,-74,-84,-84,-84,-84,-84,-84,-81,-80,-81,-100,-100,-100,-71,-72,-71,-76,-76,-76,523,545,19
-83,-83,-81,-84,-85,-83,-100,-100,-100,-100,-100,-100,-100,-75,-75,-84,-83,-83,-57,-57,-57,-53,-52,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-63,-62,-62,-62,-70,-69,-69,-74,-74,-75,-83,-84,-84,-85,-84,-84,-83,-81,-80,-100,-100,-100,-72,-72,-72,-76,-76,-76,523,545,19
-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-83,-83,-82,-55,-55,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-64,-63,-63,-62,-68,-68,-68,-74,-74,-74,-83,-86,-85,-84,-84,-84,-100,-83,-100,-100,-100,-100,-74,-74,-74,-76,-75,-76,523,545,19
-83,-83,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-75,-75,-75,-81,-82,-81,-55,-55,-54,-53,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-62,-62,-62,-70,-69,-70,-74,-74,-75,-83,-84,-84,-84,-84,-84,-100,-80,-80,-100,-100,-100,-72,-71,-72,-76,-76,-75,523,545,19
-83,-83,-82,-85,-85,-87,-87,-100,-100,-100,-100,-100,-82,-75,-76,-82,-84,-83,-54,-55,-55,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-64,-62,-62,-62,-69,-69,-69,-74,-75,-74,-82,-84,-84,-85,-85,-85,-83,-81,-80,-100,-100,-100,-71,-71,-71,-75,-74,-76,523,545,19
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-55,-55,-54,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-59,-60,-59,-66,-65,-66,-75,-75,-75,-85,-84,-85,-79,-79,-79,-85,-85,-85,-100,-100,-100,-71,-71,-70,-73,-73,-73,504,563,20
-100,-100,-82,-100,-85,-88,-100,-100,-100,-100,-100,-100,-76,-76,-75,-82,-82,-83,-55,-55,-55,-52,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-57,-58,-57,-66,-66,-66,-74,-74,-74,-84,-83,-83,-84,-84,-84,-81,-81,-81,-100,-100,-100,-69,-69,-69,-72,-71,-71,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-100,-55,-55,-55,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-59,-60,-60,-66,-66,-66,-75,-74,-74,-83,-84,-83,-79,-79,-79,-100,-100,-100,-100,-100,-100,-70,-70,-71,-73,-73,-73,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-56,-56,-56,-55,-54,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-58,-58,-58,-66,-66,-66,-75,-75,-75,-83,-83,-83,-79,-79,-78,-100,-100,-100,-100,-100,-100,-70,-70,-71,-74,-74,-74,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-58,-58,-57,-54,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-58,-58,-58,-66,-66,-66,-74,-74,-74,-83,-83,-83,-79,-79,-79,-100,-100,-100,-100,-100,-100,-71,-71,-71,-72,-71,-72,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-57,-57,-57,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-64,-64,-59,-59,-59,-66,-66,-66,-74,-74,-73,-85,-84,-84,-79,-79,-78,-100,-100,-100,-100,-100,-100,-71,-71,-71,-72,-72,-72,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-100,-55,-55,-55,-55,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-59,-59,-60,-66,-66,-66,-73,-74,-73,-85,-85,-83,-79,-79,-79,-100,-100,-100,-100,-100,-100,-71,-70,-71,-83,-83,-82,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-83,-81,-100,-100,-100,-55,-55,-55,-53,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-64,-60,-60,-60,-100,-100,-65,-75,-75,-75,-84,-83,-84,-79,-79,-78,-100,-100,-100,-100,-100,-100,-71,-70,-71,-72,-72,-72,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-83,-100,-100,-100,-54,-54,-54,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-86,-100,-100,-100,-56,-56,-56,-59,-59,-59,-69,-69,-69,-71,-71,-71,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-72,-72,-72,-74,-73,-74,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-56,-56,-56,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-59,-59,-59,-67,-67,-67,-73,-73,-72,-84,-83,-83,-83,-82,-84,-100,-100,-100,-100,-100,-100,-72,-72,-72,-75,-75,-75,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-55,-55,-55,-53,-52,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-57,-58,-58,-59,-66,-66,-66,-70,-70,-70,-82,-83,-83,-83,-82,-84,-100,-100,-100,-100,-100,-100,-71,-71,-71,-76,-76,-76,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-83,-100,-100,-100,-53,-53,-53,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-57,-57,-57,-59,-59,-59,-66,-66,-66,-84,-83,-83,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-73,-72,-72,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-85,-55,-54,-54,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-84,-100,-100,-100,-59,-59,-59,-59,-59,-59,-65,-65,-65,-70,-70,-70,-100,-83,-84,-86,-85,-85,-85,-85,-85,-100,-100,-100,-74,-74,-74,-76,-76,-76,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-83,-86,-88,-85,-57,-56,-57,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-86,-100,-100,-100,-58,-58,-58,-60,-59,-60,-66,-66,-66,-73,-72,-72,-100,-86,-86,-84,-84,-84,-100,-100,-100,-100,-100,-100,-73,-74,-74,-75,-75,-75,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-85,-56,-56,-56,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-84,-100,-100,-100,-58,-58,-58,-59,-59,-60,-65,-65,-65,-73,-72,-72,-100,-86,-86,-86,-85,-85,-85,-85,-85,-100,-100,-100,-73,-74,-74,-75,-75,-75,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-57,-56,-57,-52,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-57,-59,-59,-59,-66,-66,-66,-72,-72,-71,-100,-82,-81,-83,-82,-84,-100,-100,-100,-100,-100,-100,-74,-74,-75,-75,-75,-75,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-55,-55,-54,-54,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-58,-58,-58,-65,-65,-65,-68,-68,-68,-84,-83,-83,-79,-80,-79,-100,-100,-100,-100,-100,-100,-72,-72,-72,-66,-66,-66,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-55,-55,-55,-55,-54,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-58,-58,-57,-58,-58,-58,-64,-64,-64,-68,-68,-68,-100,-83,-82,-78,-78,-78,-100,-100,-100,-100,-100,-100,-70,-72,-70,-79,-78,-79,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-58,-58,-58,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-58,-58,-58,-65,-65,-65,-67,-67,-67,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-67,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-55,-55,-55,-54,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-58,-58,-60,-59,-59,-59,-64,-64,-64,-68,-68,-68,-100,-82,-82,-78,-78,-78,-100,-100,-100,-100,-100,-100,-70,-72,-70,-67,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-56,-56,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-58,-58,-58,-58,-58,-58,-64,-64,-64,-68,-68,-67,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-68,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-58,-58,-58,-55,-56,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-61,-60,-60,-61,-61,-61,-66,-66,-66,-68,-68,-68,-84,-83,-84,-85,-85,-85,-100,-100,-100,-100,-100,-100,-69,-69,-69,-67,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-58,-57,-57,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-84,-100,-100,-100,-59,-59,-59,-58,-58,-58,-64,-64,-64,-68,-68,-68,-100,-83,-84,-79,-80,-79,-100,-100,-100,-100,-100,-100,-71,-71,-71,-67,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-62,-62,-62,-58,-59,-59,-64,-64,-64,-68,-68,-68,-100,-81,-82,-79,-79,-80,-100,-100,-100,-100,-100,-100,-72,-72,-72,-67,-67,-67,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-82,-83,-100,-100,-100,-55,-55,-54,-53,-50,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-62,-62,-62,-61,-61,-61,-67,-67,-67,-70,-70,-70,-81,-82,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-65,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-85,-86,-86,-86,-54,-54,-54,-52,-52,-52,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-86,-86,-86,-100,-88,-88,-60,-59,-59,-61,-62,-61,-66,-66,-65,-71,-71,-71,-100,-82,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-66,-64,-64,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-85,-100,-100,-100,-56,-56,-56,-61,-59,-61,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-87,-87,-61,-60,-61,-63,-64,-63,-68,-68,-68,-82,-81,-81,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-65,-65,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-86,-86,-100,-53,-53,-53,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-86,-86,-100,-100,-100,-100,-58,-58,-58,-60,-61,-61,-66,-66,-66,-70,-70,-70,-82,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-65,-66,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-55,-55,-55,-53,-51,-53,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-87,-87,-59,-58,-58,-60,-60,-60,-65,-65,-65,-70,-70,-70,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-77,-77,-77,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-86,-86,-86,-53,-53,-53,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-86,-86,-86,-100,-88,-88,-60,-59,-60,-61,-61,-61,-66,-66,-66,-71,-71,-71,-82,-82,-82,-80,-80,-80,-100,-100,-100,-100,-100,-100,-65,-65,-65,-66,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-84,-87,-87,-88,-53,-53,-53,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-86,-86,-87,-89,-88,-100,-60,-60,-59,-61,-61,-61,-66,-66,-66,-71,-71,-71,-81,-81,-81,-78,-78,-79,-100,-100,-100,-100,-100,-100,-65,-65,-65,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-55,-55,-55,-59,-58,-59,-100,-100,-100,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-87,-86,-86,-100,-87,-87,-62,-62,-62,-62,-62,-62,-66,-66,-66,-71,-71,-72,-78,-79,-78,-79,-79,-79,-100,-100,-100,-100,-100,-100,-66,-66,-66,-65,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-48,-60,-59,-60,-100,-84,-84,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-82,-82,-82,-100,-100,-100,-56,-56,-56,-60,-60,-59,-62,-62,-62,-65,-65,-65,-78,-79,-78,-70,-70,-70,-100,-100,-100,-100,-100,-100,-63,-62,-62,-67,-67,-67,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-55,-54,-55,-61,-61,-62,-100,-100,-85,-85,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-86,-85,-81,-81,-81,-100,-100,-100,-60,-59,-59,-65,-65,-61,-66,-66,-63,-67,-67,-67,-78,-78,-79,-73,-72,-72,-100,-100,-100,-100,-100,-100,-65,-63,-63,-77,-76,-76,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-48,-48,-48,-61,-61,-61,-100,-83,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-84,-84,-84,-81,-82,-100,-100,-100,-56,-56,-55,-60,-60,-59,-62,-62,-62,-65,-65,-65,-100,-78,-78,-70,-70,-70,-100,-100,-100,-100,-100,-100,-63,-62,-62,-66,-66,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-49,-49,-49,-58,-58,-59,-100,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-84,-80,-82,-88,-100,-100,-100,-57,-57,-57,-62,-62,-62,-62,-62,-62,-68,-68,-68,-100,-78,-78,-77,-76,-76,-100,-100,-100,-100,-100,-100,-62,-63,-63,-62,-62,-62,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-49,-48,-49,-61,-60,-61,-100,-83,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-85,-84,-82,-82,-88,-100,-100,-100,-56,-56,-56,-58,-58,-58,-61,-62,-62,-65,-64,-65,-100,-78,-78,-70,-70,-70,-100,-100,-100,-100,-100,-100,-62,-62,-62,-66,-66,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-50,-50,-50,-61,-60,-61,-100,-84,-84,-84,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-82,-82,-82,-100,-100,-100,-57,-57,-57,-59,-60,-59,-61,-62,-62,-65,-65,-65,-78,-79,-78,-71,-70,-70,-100,-100,-100,-100,-100,-100,-63,-63,-63,-66,-66,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-48,-48,-50,-61,-60,-61,-100,-83,-84,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-85,-84,-83,-84,-85,-82,-82,-82,-100,-100,-100,-56,-56,-56,-59,-59,-59,-61,-62,-62,-65,-65,-65,-78,-79,-78,-70,-70,-70,-100,-100,-100,-100,-100,-100,-63,-63,-62,-66,-66,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-54,-53,-53,-59,-57,-59,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-85,-82,-85,-100,-100,-100,-61,-61,-61,-65,-65,-65,-60,-59,-60,-71,-71,-70,-82,-82,-82,-77,-76,-76,-100,-100,-100,-100,-100,-100,-60,-60,-60,-68,-68,-68,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-85,-100,-100,-100,-62,-62,-62,-62,-62,-62,-100,-100,-100,-84,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-81,-81,-81,-88,-87,-88,-58,-58,-58,-68,-68,-100,-100,-100,-100,-66,-65,-65,-100,-75,-78,-75,-76,-75,-100,-100,-100,-100,-100,-100,-62,-62,-61,-64,-64,-63,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-60,-60,-60,-100,-85,-82,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-86,-80,-83,-79,-88,-89,-88,-55,-55,-55,-67,-68,-67,-57,-57,-57,-65,-65,-64,-100,-78,-78,-76,-76,-76,-100,-100,-100,-100,-100,-100,-61,-61,-61,-65,-64,-64,410,639,25
