00:0f:7d:c5:eb:02,00:0f:7d:c5:eb:03,00:0f:7d:c5:eb:04,00:0f:7d:c5:eb:12,00:0f:7d:c5:eb:13,00:0f:7d:c5:eb:14,00:0f:7d:c5:eb:22,00:0f:7d:c5:eb:23,00:0f:7d:c5:eb:24,00:0f:7d:c5:eb:32,00:0f:7d:c5:eb:33,00:0f:7d:c5:eb:34,00:0f:7d:c5:eb:42,00:0f:7d:c5:eb:43,00:0f:7d:c5:eb:44,00:0f:7d:c5:eb:52,00:0f:7d:c5:eb:53,00:0f:7d:c5:eb:54,00:0f:7d:c5:eb:62,00:0f:7d:c5:eb:63,00:0f:7d:c5:eb:64,00:0f:7d:c5:eb:72,00:0f:7d:c5:eb:73,00:0f:7d:c5:eb:74,00:0f:7d:d3:c0:83,00:0f:7d:d3:c0:84,00:0f:7d:d3:c0:85,00:0f:7d:d3:c0:b4,00:0f:7d:d3:c0:d3,00:0f:7d:d3:c0:d4,00:0f:7d:d3:c0:d5,00:0f:7d:d8:4d:02,00:0f:7d:d8:4d:03,00:0f:7d:d8:4d:04,00:0f:7d:d8:d9:43,00:0f:7d:d8:d9:44,00:0f:7d:d8:d9:45,00:0f:7d:d8:d9:53,00:0f:7d:d8:d9:54,00:0f:7d:d8:d9:55,00:0f:7d:d8:d9:63,00:0f:7d:d8:d9:64,00:0f:7d:d8:d9:65,00:0f:7d:d8:d9:73,00:0f:7d:d8:d9:74,00:0f:7d:d8:d9:75,00:0f:7d:d8:d9:83,00:0f:7d:d8:d9:84,00:0f:7d:d8:d9:85,00:0f:7d:d8:d9:93,00:0f:7d:d8:d9:94,00:0f:7d:d8:d9:95,00:0f:7d:d8:d9:a3,00:0f:7d:d8:d9:a4,00:0f:7d:d8:d9:a5,00:0f:7d:d8:d9:b3,00:0f:7d:d8:d9:b4,00:0f:7d:d8:d9:b5,00:0f:7d:df:c3:44,00:0f:7d:df:c3:45,00:0f:7d:df:c3:46,00:0f:7d:df:c3:54,00:0f:7d:df:c3:55,00:0f:7d:df:c3:56,00:0f:7d:df:c3:64,00:0f:7d:df:c3:65,00:0f:7d:df:c3:66,00:0f:7d:df:c3:74,00:0f:7d:df:c3:75,00:0f:7d:df:c3:76,00:0f:7d:df:c3:84,00:0f:7d:df:c3:85,00:0f:7d:df:c3:86,00:0f:7d:df:c3:94,00:0f:7d:df:c3:95,00:0f:7d:df:c3:96,00:0f:7d:df:c3:a4,00:0f:7d:df:c3:a5,00:0f:7d:df:c3:a6,00:0f:7d:df:c3:b4,00:0f:7d:df:c3:b5,00:0f:7d:df:c3:b6,00:0f:7d:df:c4:c3,00:0f:7d:df:c4:c4,00:0f:7d:df:c4:c5,00:0f:7d:df:c4:d3,00:0f:7d:df:c4:d4,00:0f:7d:df:c4:d5,00:0f:7d:df:c4:e3,00:0f:7d:df:c4:e4,00:0f:7d:df:c4:e5,00:0f:7d:df:c4:f3,00:0f:7d:df:c4:f4,00:0f:7d:df:c4:f5,00:0f:7d:df:c5:03,00:0f:7d:df:c5:04,00:0f:7d:df:c5:05,00:0f:7d:df:c5:23,00:0f:7d:df:c5:24,00:0f:7d:df:c5:25,00:0f:7d:df:c5:33,00:0f:7d:df:c5:34,00:0f:7d:df:c5:35,00:0f:7d:df:f6:c2,00:0f:7d:df:f6:c3,00:0f:7d:df:f6:c4,00:0f:7d:df:f6:d2,00:0f:7d:df:f6:d3,00:0f:7d:df:f6:d4,00:0f:7d:df:f6:e2,00:0f:7d:df:f6:e3,00:0f:7d:df:f6:e4,00:0f:7d:df:f6:f2,00:0f:7d:df:f6:f3,00:0f:7d:df:f6:f4,00:0f:7d:df:f7:02,00:0f:7d:df:f7:03,00:0f:7d:df:f7:04,00:0f:7d:df:f7:12,00:0f:7d:df:f7:13,00:0f:7d:df:f7:14,00:0f:7d:df:f7:22,00:0f:7d:df:f7:23,00:0f:7d:df:f7:24,00:0f:7d:df:f7:32,00:0f:7d:df:f7:33,00:0f:7d:df:f7:34,48:c0:93:26:af:82,48:c0:93:26:af:83,48:c0:93:26:af:84,48:c0:93:26:af:92,48:c0:93:26:af:93,48:c0:93:26:af:94,48:c0:93:26:af:a2,48:c0:93:26:af:a3,48:c0:93:26:af:a4,48:c0:93:26:af:b2,48:c0:93:26:af:b3,48:c0:93:26:af:b4,48:c0:93:27:97:83,48:c0:93:27:97:84,48:c0:93:27:97:85,48:c0:93:27:97:93,48:c0:93:27:97:94,48:c0:93:27:97:95,48:c0:93:27:97:a3,48:c0:93:27:97:a4,48:c0:93:27:97:a5,48:c0:93:27:97:b3,48:c0:93:27:97:b4,48:c0:93:27:97:b5,48:c0:93:27:ce:e3,48:c0:93:27:ce:e4,48:c0:93:27:ce:e5,48:c0:93:27:ea:c3,48:c0:93:27:ea:c4,48:c0:93:27:ea:c5,48:c0:93:27:ea:d3,48:c0:93:27:ea:d4,48:c0:93:27:ea:d5,48:c0:93:27:ea:e3,48:c0:93:27:ea:e4,48:c0:93:27:ea:e5,48:c0:93:27:ea:f3,48:c0:93:27:ea:f4,48:c0:93:27:ea:f5,48:c0:93:28:4b:12,48:c0:93:28:4b:13,48:c0:93:28:4b:14,48:c0:93:28:4b:22,48:c0:93:28:4b:23,48:c0:93:28:4b:24,48:c0:93:28:4b:32,48:c0:93:28:4b:33,48:c0:93:28:4b:34,48:c0:93:28:5d:02,48:c0:93:28:5d:03,48:c0:93:28:5d:04,48:c0:93:28:5d:12,48:c0:93:28:5d:13,48:c0:93:28:5d:14,48:c0:93:28:5d:22,48:c0:93:28:5d:23,48:c0:93:28:5d:24,48:c0:93:28:5d:32,48:c0:93:28:5d:33,48:c0:93:28:5d:34,48:c0:93:28:68:23,48:c0:93:28:68:24,48:c0:93:28:68:25,48:c0:93:28:6d:02,48:c0:93:28:6d:03,48:c0:93:28:6d:04,48:c0:93:28:6d:22,48:c0:93:28:6d:23,48:c0:93:28:6d:24,48:c0:93:28:6d:63,48:c0:93:28:6d:64,48:c0:93:28:6d:65,48:c0:93:28:6d:73,48:c0:93:28:6d:74,48:c0:93:28:6d:75,48:c0:93:28:71:82,48:c0:93:28:71:83,48:c0:93:28:71:84,48:c0:93:28:71:92,48:c0:93:28:71:93,48:c0:93:28:71:94,48:c0:93:28:71:a2,48:c0:93:28:71:a3,48:c0:93:28:71:a4,48:c0:93:28:71:b2,48:c0:93:28:71:b3,48:c0:93:28:71:b4,48:c0:93:28:73:23,48:c0:93:28:73:24,48:c0:93:28:73:25,48:c0:93:67:db:32,48:c0:93:67:db:33,48:c0:93:67:db:34,48:c0:93:68:1d:42,48:c0:93:68:25:e3,48:c0:93:68:25:e4,48:c0:93:68:25:e5,48:c0:93:68:2f:82,48:c0:93:68:2f:83,48:c0:93:68:2f:84,48:c0:93:68:2f:92,48:c0:93:68:2f:93,48:c0:93:68:2f:94,48:c0:93:68:30:c3,48:c0:93:68:30:c4,48:c0:93:68:30:c5,48:c0:93:68:30:e2,48:c0:93:68:30:e3,48:c0:93:68:30:e4,48:c0:93:68:30:f2,48:c0:93:68:30:f3,48:c0:93:68:30:f4,48:c0:93:68:31:02,48:c0:93:68:31:03,48:c0:93:68:31:04,48:c0:93:68:31:12,48:c0:93:68:31:13,48:c0:93:68:31:14,48:c0:93:68:3d:42,48:c0:93:68:3d:43,48:c0:93:68:3d:44,48:c0:93:68:3d:52,48:c0:93:68:3d:53,48:c0:93:68:3d:54,48:c0:93:68:3d:82,48:c0:93:68:3d:83,48:c0:93:68:3d:84,48:c0:93:68:3d:92,48:c0:93:68:3d:93,48:c0:93:68:3d:94,48:c0:93:68:3e:83,48:c0:93:68:3e:84,48:c0:93:68:3f:c2,48:c0:93:68:3f:c3,48:c0:93:68:3f:c4,48:c0:93:68:3f:d2,48:c0:93:68:3f:d3,48:c0:93:68:3f:d4,48:c0:93:68:41:e2,48:c0:93:68:41:e3,48:c0:93:68:41:e4,48:c0:93:68:48:02,48:c0:93:68:48:03,48:c0:93:68:48:04,48:c0:93:68:48:12,48:c0:93:68:48:13,48:c0:93:68:48:14,48:c0:93:68:48:52,48:c0:93:68:48:53,48:c0:93:68:48:54,48:c0:93:68:48:a2,48:c0:93:68:48:a3,48:c0:93:68:48:a4,48:c0:93:68:48:b3,48:c0:93:68:48:e2,48:c0:93:68:48:e3,48:c0:93:68:48:e4,48:c0:93:68:4b:22,48:c0:93:68:4b:23,48:c0:93:68:4b:24,48:c0:93:68:4b:32,48:c0:93:68:4b:33,48:c0:93:68:4b:34,48:c0:93:68:4b:42,48:c0:93:68:4b:43,48:c0:93:68:4b:44,48:c0:93:68:4b:52,48:c0:93:68:4b:53,48:c0:93:68:4b:54,48:c0:93:68:4b:62,48:c0:93:68:4b:63,48:c0:93:68:4b:64,48:c0:93:68:4b:72,48:c0:93:68:4b:73,48:c0:93:68:4b:74,48:c0:93:68:4e:23,48:c0:93:68:4e:24,48:c0:93:68:4e:25,48:c0:93:68:4e:33,48:c0:93:68:4e:34,48:c0:93:68:4e:35,48:c0:93:68:4f:c2,48:c0:93:68:4f:c3,48:c0:93:68:4f:c4,48:c0:93:68:4f:d2,48:c0:93:68:4f:d3,48:c0:93:68:4f:d4,48:c0:93:68:55:e2,48:c0:93:68:55:e3,48:c0:93:68:55:e4,48:c0:93:68:55:f2,48:c0:93:68:55:f3,48:c0:93:68:55:f4,50:60:28:16:99:c2,50:60:28:16:99:c3,50:60:28:16:99:c4,50:60:28:16:99:d2,50:60:28:16:99:d3,50:60:28:16:99:d4,50:60:28:87:ce:83,50:60:28:87:ce:84,50:60:28:87:ce:85,50:60:28:87:ce:93,50:60:28:87:ce:94,50:60:28:87:ce:95,50:60:28:87:ce:a3,50:60:28:87:ce:a4,50:60:28:87:ce:a5,50:60:28:87:ce:b3,50:60:28:87:ce:b4,50:60:28:87:ce:b5,50:60:28:87:ce:d5,x,y,label
-100,-100,-100,-78,-79,-77,-86,-86,-86,-100,-100,-100,-100,-88,-90,-88,-88,-90,-88,-88,-88,-87,-87,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85,-85,-82,-88,-89,-100,-89,-87,-87,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-90,-93,-100.0,-100,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-92.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-100,-100,-83,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-56,-56,-56,-71,-71,-71,-73,-72,-74,-73,-74,-74,-68,-68,-68,-67,-67,-67,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-82,-82,-83,-82,-82,-75,-74,-75,-85,-85,-85,-100.0,-100.0,-100.0,-84,-83,-84,-100.0,-100,-100,-100,-87,-87,-86,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-100,-100,-100,-78,-78,-77,-87,-88,-88,-100.0,-100.0,-87,-85,-100,-86,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-91.0,-89,-90.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-86,-85,-87,-100,-100,-81,-86,-85,-86,-79,-79,-79,-69,-69,-69,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-85,-100.0,-100.0,-100.0,-78,-79,-79,-84,-83,-84,-61,-57,-58,-58,-58,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-100,-100,-100,-77,-100,-78,-88,-85,-87,-100,-100,-100,-100,-88,-88,-88,-89,-87,-87,-87,-87,-87,-87,-88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-88.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-90,-100,-90.0,-100,-100.0,-100.0,-100,-100,-100,-90.0,-89.0,-89.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-82,-81,-81,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-61,-61,-61,-72,-72,-72,-73,-73,-73,-73,-73,-72,-69,-69,-69,-70,-70,-69,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-100,-84,-81,-81,-81,-79,-79,-79,-83,-84,-84,-100.0,-100.0,-100.0,-84,-83,-84,-100.0,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-84,-78,-77,-77,-88,-88,-88,-100.0,-100.0,-100,-100,-100,-86,-85,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-90.0,-90,-90.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-85,-85,-83,-100,-100,-100,-88,-88,-100,-79,-79,-80,-69,-70,-70,-86,-86,-86,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-85,-86,-85,-59,-57,-56,-59,-59,-59,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-100,-100,-100,-77,-78,-79,-86,-86,-86,-100,-100,-100,-89,-88,-89,-90,-90,-88,-88,-88,-89,-85,-87,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100,-86,-86,-100,-100,-89,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-90,-100,-90.0,-100,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-91.0,-91.0,-90.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-83,-100,-83,-100.0,-100.0,-100.0,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-57,-57,-71,-71,-71,-73,-72,-72,-74,-73,-73,-69,-70,-69,-71,-71,-70,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-83,-83,-82,-83,-82,-75,-75,-75,-85,-85,-85,-100.0,-100.0,-100.0,-83,-83,-83,-100.0,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-83,-100,-76,-100,-88,-88,-87,-100.0,-100.0,-100,-100,-100,-86,-86,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-89.0,-90,-90.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-86,-87,-86,-100,-79,-80,-86,-87,-86,-79,-79,-79,-70,-69,-70,-87,-86,-87,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-78,-78,-83,-83,-83,-60,-56,-58,-59,-58,-59,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-100,-100,-100,-100,-79,-78,-86,-86,-86,-100,-100,-100,-100,-88,-88,-90,-88,-90,-87,-88,-87,-88,-88,-89,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-85,-85,-86,-100,-90,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-90,-89,-90.0,-100,-100.0,-100.0,-100,-100,-100,-90.0,-89.0,-100.0,-90.0,-91.0,-90.0,-100.0,-100.0,-100.0,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-100,-100,-83,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-100,-100,-72,-72,-72,-73,-74,-74,-71,-71,-73,-70,-70,-70,-69,-69,-69,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-84,-100,-82,-82,-82,-82,-75,-74,-75,-85,-85,-84,-100.0,-100.0,-100.0,-83,-84,-83,-100.0,-100,-100,-100,-87,-87,-86,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-100,-100,-84,-78,-77,-77,-87,-88,-88,-100.0,-100.0,-87,-85,-100,-86,-85,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-89.0,-89,-89.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-87,-87,-83,-100,-100,-81,-88,-87,-89,-79,-79,-80,-70,-70,-70,-86,-86,-86,-100.0,-100.0,-100.0,-100,-100,-85,-100.0,-100.0,-100.0,-77,-100,-77,-84,-83,-84,-61,-57,-59,-58,-58,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-100,-100,-88,-78,-78,-79,-86,-85,-86,-100,-100,-100,-89,-88,-88,-88,-90,-90,-88,-89,-88,-88,-86,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-91,-91,-100,-89,-88,-87,-100,-100,-100,-100,-100,-100,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-92,-100,-91.0,-100,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-90.0,-92.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-90,-100.0,-100.0,-100,-83,-82,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-75,-57,-57,-57,-71,-71,-72,-73,-73,-72,-72,-73,-72,-69,-69,-69,-71,-70,-70,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-83,-82,-82,-81,-82,-74,-75,-74,-86,-85,-85,-100.0,-100.0,-100.0,-83,-83,-84,-100.0,-100,-100,-100,-87,-87,-86,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-78,-78,-78,-89,-88,-89,-100.0,-100.0,-100,-100,-100,-86,-86,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-90.0,-90,-90.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-86,-100,-100,-100,-80,-81,-86,-84,-86,-79,-79,-79,-69,-70,-70,-86,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-79,-83,-83,-84,-61,-56,-59,-59,-58,-59,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-100,-100,-88,-77,-78,-79,-87,-86,-86,-100,-100,-100,-89,-88,-90,-87,-89,-88,-89,-88,-88,-86,-88,-88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-91,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-100,-100,-90.0,-100,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-92.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-90,-100.0,-100.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-57,-57,-57,-71,-71,-72,-72,-73,-72,-72,-73,-72,-69,-69,-69,-70,-70,-70,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-82,-82,-82,-82,-81,-82,-74,-74,-74,-86,-85,-85,-100.0,-100.0,-100.0,-84,-84,-84,-100.0,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-78,-78,-78,-87,-88,-88,-100.0,-100.0,-100,-100,-100,-86,-87,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-90.0,-91,-91.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-87,-86,-100,-100,-80,-81,-86,-85,-84,-79,-79,-79,-70,-70,-70,-87,-86,-86,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-78,-84,-84,-84,-60,-56,-58,-58,-59,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
-86,-88,-88,-79,-79,-79,-85,-86,-86,-100,-100,-100,-100,-89,-90,-90,-90,-89,-88,-88,-88,-88,-87,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100,-86,-86,-100,-90,-89,-87,-88,-87,-100,-100,-100,-100,-100,-100,-91,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-90,-100,-100.0,-100,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-92.0,-91.0,-92.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100,-83,-100,-83,-100.0,-100.0,-100.0,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-75,-57,-57,-57,-71,-72,-71,-72,-72,-72,-73,-74,-73,-69,-69,-69,-70,-71,-69,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-83,-83,-82,-82,-82,-81,-75,-75,-75,-85,-86,-86,-100.0,-100.0,-100.0,-84,-83,-83,-100.0,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100,-100,-83,-78,-78,-78,-87,-86,-87,-100.0,-100.0,-100,-100,-100,-86,-87,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-91.0,-90,-89.0,-45,-45,-45,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-86,-88,-86,-100,-79,-80,-86,-86,-86,-79,-79,-78,-69,-70,-70,-86,-86,-88,-100.0,-100.0,-100.0,-100,-85,-100,-100.0,-100.0,-100.0,-100,-78,-78,-84,-83,-84,-61,-56,-58,-58,-59,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,737,104,0
