04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-55,-55,-58,-58,-58,-100,-100,-100,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-100,-100,-100,-65,-65,-65,-68,-68,-68,-70,-70,-70,-68,-68,-68,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-73,-74,-74,-73,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-56,-55,-56,-57,-58,-58,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-87,-88,-89,-89,-100,-100,-100,-65,-66,-66,-73,-73,-73,-70,-70,-70,-69,-69,-69,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-75,-78,-78,-78,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-89,-55,-56,-56,-58,-58,-58,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-88,-100,-90,-100,-100,-100,-65,-65,-65,-70,-70,-70,-70,-70,-70,-69,-69,-69,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-59,-77,-77,-77,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-91,-56,-56,-56,-58,-58,-58,-100,-100,-100,-86,-88,-87,-100,-100,-100,-100,-100,-100,-90,-100,-100,-86,-86,-86,-88,-100,-90,-100,-100,-100,-66,-66,-66,-71,-71,-71,-71,-71,-71,-69,-69,-69,-79,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-59,-78,-78,-78,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-65,-65,-65,-63,-63,-63,-100,-100,-100,-85,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-89,-91,-89,-88,-100,-100,-100,-64,-64,-64,-70,-70,-70,-67,-67,-67,-72,-72,-72,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-70,-69,-69,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-61,-63,-63,-63,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-100,-88,-86,-100,-100,-100,-62,-62,-62,-69,-69,-69,-65,-65,-65,-69,-68,-68,-82,-82,-82,-79,-78,-78,-100,-100,-100,-100,-100,-100,-62,-68,-68,-77,-76,-76,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-87,-62,-60,-61,-65,-65,-65,-100,-100,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-86,-87,-100,-100,-100,-62,-62,-62,-68,-68,-67,-65,-65,-65,-68,-67,-68,-82,-81,-82,-79,-79,-79,-100,-100,-100,-100,-100,-100,-67,-67,-67,-76,-76,-76,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-59,-59,-59,-67,-67,-67,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-91,-89,-89,-100,-100,-100,-64,-64,-64,-70,-70,-69,-65,-65,-65,-69,-69,-69,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-69,-74,-73,-74,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-61,-60,-61,-63,-63,-63,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-87,-88,-86,-100,-100,-100,-62,-62,-62,-69,-69,-68,-65,-65,-65,-68,-69,-68,-81,-81,-81,-78,-78,-79,-100,-100,-100,-100,-100,-100,-69,-68,-68,-77,-77,-77,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-89,-60,-59,-59,-67,-67,-67,-100,-100,-100,-86,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-84,-87,-88,-87,-100,-100,-100,-66,-66,-66,-72,-72,-72,-66,-66,-66,-69,-68,-68,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-74,-73,-74,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-87,-60,-61,-62,-63,-63,-63,-100,-100,-100,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-87,-89,-89,-100,-100,-100,-62,-62,-62,-68,-68,-67,-66,-66,-66,-69,-68,-68,-82,-81,-82,-79,-79,-79,-100,-100,-100,-100,-100,-100,-67,-67,-67,-77,-78,-77,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-61,-61,-61,-62,-62,-62,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-87,-87,-86,-100,-100,-100,-63,-63,-63,-70,-70,-70,-66,-66,-66,-68,-69,-69,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-76,-76,-76,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-59,-58,-59,-59,-59,-58,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-68,-68,-68,-66,-66,-66,-70,-69,-70,-79,-79,-79,-89,-91,-89,-100,-100,-100,-100,-100,-100,-100,-68,-68,-72,-72,-71,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-91,-88,-90,-87,-59,-61,-61,-59,-59,-59,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-87,-100,-100,-100,-67,-67,-67,-68,-68,-68,-64,-64,-64,-69,-69,-69,-79,-79,-79,-100,-85,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-73,-73,-73,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-87,-60,-59,-59,-59,-59,-59,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-88,-100,-100,-100,-100,-100,-100,-66,-65,-65,-68,-68,-68,-66,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-73,-72,-72,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-58,-58,-59,-58,-58,-58,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-100,-100,-100,-100,-100,-100,-66,-65,-66,-68,-68,-68,-65,-64,-65,-67,-67,-67,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-74,-74,-74,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-59,-58,-58,-58,-59,-58,-100,-100,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-65,-68,-68,-68,-65,-65,-65,-70,-69,-69,-80,-80,-79,-89,-91,-89,-100,-100,-100,-100,-100,-100,-69,-68,-68,-73,-72,-72,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-67,-67,-67,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-85,-100,-84,-100,-100,-100,-68,-68,-69,-73,-73,-72,-65,-64,-65,-70,-69,-69,-100,-78,-79,-80,-79,-79,-100,-100,-100,-100,-100,-100,-68,-67,-67,-72,-72,-72,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-91,-88,-88,-86,-66,-62,-65,-59,-59,-59,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-89,-100,-100,-87,-100,-100,-100,-65,-66,-65,-67,-67,-67,-65,-64,-64,-67,-67,-67,-80,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-70,-70,-70,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-86,-88,-58,-58,-58,-58,-58,-58,-100,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-88,-89,-87,-87,-89,-100,-100,-100,-66,-66,-65,-68,-69,-69,-65,-65,-65,-69,-69,-69,-78,-79,-79,-80,-79,-79,-100,-100,-100,-100,-100,-100,-69,-69,-69,-73,-73,-73,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-65,-64,-64,-59,-60,-59,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-100,-100,-100,-67,-67,-67,-73,-73,-72,-64,-64,-64,-67,-67,-67,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-68,-68,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-64,-64,-64,-59,-59,-59,-100,-100,-100,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-88,-87,-88,-87,-100,-100,-100,-67,-67,-67,-74,-74,-73,-63,-63,-63,-67,-67,-67,-81,-82,-82,-82,-81,-82,-100,-100,-100,-100,-100,-100,-66,-66,-61,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-72,-72,-72,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-86,-86,-85,-100,-100,-100,-66,-66,-66,-75,-75,-73,-62,-62,-62,-67,-67,-67,-100,-84,-84,-100,-75,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-72,-72,-72,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-88,-61,-64,-62,-60,-59,-59,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-88,-87,-88,-100,-100,-100,-67,-67,-67,-74,-74,-73,-63,-63,-63,-67,-67,-67,-82,-82,-82,-81,-81,-81,-100,-100,-100,-100,-100,-100,-67,-61,-66,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-87,-89,-64,-64,-64,-59,-59,-59,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-89,-88,-88,-100,-100,-100,-67,-67,-67,-73,-73,-72,-63,-63,-63,-67,-67,-67,-100,-82,-82,-81,-81,-81,-100,-100,-100,-100,-100,-100,-61,-66,-61,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-87,-89,-64,-64,-64,-60,-59,-59,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-67,-67,-67,-73,-74,-74,-63,-63,-63,-67,-67,-67,-100,-82,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-66,-61,-66,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-63,-62,-62,-59,-59,-59,-100,-100,-100,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-67,-67,-67,-72,-72,-72,-63,-63,-63,-69,-69,-69,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-67,-67,-72,-72,-72,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-64,-64,-64,-60,-60,-60,-100,-100,-100,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-89,-88,-88,-100,-100,-100,-66,-66,-66,-73,-73,-73,-63,-63,-63,-67,-67,-67,-100,-82,-82,-100,-75,-100,-100,-100,-100,-100,-100,-100,-61,-66,-66,-73,-73,-73,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-62,-64,-71,-57,-57,-57,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-85,-85,-85,-100,-100,-100,-68,-68,-68,-74,-74,-74,-62,-62,-62,-62,-62,-62,-82,-81,-80,-100,-75,-100,-100,-100,-100,-100,-100,-100,-64,-65,-65,-69,-69,-69,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-88,-65,-65,-65,-57,-58,-57,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-70,-70,-70,-77,-77,-75,-63,-63,-64,-62,-62,-62,-82,-83,-83,-100,-80,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-71,-71,-71,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-65,-62,-64,-57,-57,-57,-100,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-85,-85,-85,-100,-100,-100,-70,-70,-70,-76,-76,-75,-63,-63,-63,-73,-73,-73,-100,-82,-82,-81,-81,-81,-100,-100,-100,-100,-100,-100,-65,-65,-65,-71,-71,-71,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-75,-75,-60,-71,-72,-72,-87,-86,-87,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-100,-61,-60,-60,-61,-61,-61,-80,-81,-100,-78,-77,-78,-100,-100,-100,-100,-100,-100,-67,-67,-61,-71,-71,-71,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-64,-64,-64,-59,-59,-58,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-81,-85,-85,-84,-100,-100,-100,-69,-69,-68,-76,-74,-75,-61,-61,-61,-60,-59,-60,-100,-82,-82,-81,-79,-81,-100,-100,-100,-100,-100,-100,-65,-65,-65,-70,-70,-71,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-64,-64,-64,-57,-57,-57,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-81,-84,-85,-84,-100,-100,-100,-70,-70,-70,-76,-76,-75,-63,-63,-63,-61,-61,-61,-82,-82,-82,-78,-78,-77,-100,-100,-100,-100,-100,-100,-65,-61,-65,-69,-70,-70,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-86,-59,-65,-64,-57,-57,-58,-100,-100,-100,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-85,-85,-85,-100,-100,-100,-70,-69,-70,-77,-77,-75,-62,-62,-62,-73,-73,-73,-100,-82,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-61,-65,-65,-70,-70,-70,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-64,-64,-64,-57,-58,-57,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-100,-85,-84,-100,-100,-100,-70,-69,-69,-76,-77,-75,-62,-62,-62,-62,-62,-62,-100,-81,-83,-100,-80,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-68,-68,-68,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-88,-100,-100,-100,-65,-65,-65,-66,-67,-66,-100,-85,-85,-86,-86,-86,-100,-100,-100,-100,-100,-100,-86,-85,-86,-87,-89,-87,-100,-100,-100,-100,-100,-100,-68,-68,-67,-75,-74,-73,-60,-59,-60,-64,-63,-63,-75,-74,-75,-77,-76,-77,-100,-100,-100,-100,-100,-100,-63,-63,-63,-69,-68,-68,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-90,-100,-100,-100,-65,-63,-64,-63,-63,-63,-86,-88,-87,-87,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-67,-66,-66,-73,-74,-74,-60,-59,-59,-61,-61,-61,-76,-77,-76,-78,-78,-78,-100,-100,-100,-100,-100,-100,-63,-64,-64,-68,-68,-68,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-64,-68,-63,-64,-63,-86,-88,-85,-86,-86,-85,-100,-100,-100,-100,-100,-100,-85,-84,-86,-88,-88,-89,-87,-86,-86,-90,-90,-90,-67,-67,-67,-73,-73,-72,-59,-58,-59,-61,-61,-61,-76,-77,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-59,-62,-66,-66,-66,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-67,-68,-67,-73,-73,-73,-100,-85,-85,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-91,-88,-91,-73,-73,-73,-80,-81,-80,-58,-58,-58,-62,-62,-62,-75,-76,-77,-100,-76,-77,-100,-100,-100,-100,-100,-100,-60,-60,-60,-67,-67,-67,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-88,-100,-100,-100,-65,-64,-65,-63,-63,-62,-88,-85,-100,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-87,-86,-88,-89,-88,-100,-100,-100,-100,-100,-100,-67,-66,-67,-74,-74,-73,-59,-58,-58,-61,-61,-61,-77,-77,-77,-77,-76,-77,-100,-100,-100,-100,-100,-100,-62,-62,-62,-66,-65,-65,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-66,-66,-66,-86,-88,-86,-86,-85,-85,-100,-100,-100,-100,-100,-100,-85,-84,-84,-88,-88,-89,-100,-84,-85,-90,-90,-90,-67,-67,-67,-73,-73,-72,-58,-58,-58,-62,-62,-62,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-62,-67,-66,-67,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-100,-100,-100,-62,-62,-62,-63,-63,-63,-100,-100,-85,-87,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-87,-86,-86,-100,-100,-100,-66,-66,-66,-76,-75,-75,-59,-59,-59,-62,-61,-61,-76,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-63,-63,-63,-67,-67,-67,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-61,-61,-61,-100,-85,-85,-86,-86,-86,-100,-100,-100,-100,-100,-100,-86,-85,-86,-86,-85,-86,-100,-100,-100,-100,-100,-100,-68,-68,-67,-74,-74,-74,-61,-60,-60,-58,-58,-58,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-62,-62,-62,353,639,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-88,-89,-66,-66,-66,-64,-64,-64,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-84,-100,-90,-91,-91,-78,-73,-73,-74,-74,-74,-58,-58,-58,-56,-56,-56,-100,-76,-76,-81,-81,-81,-100,-100,-100,-100,-100,-100,-62,-61,-59,-69,-69,-69,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-90,-87,-89,-88,-66,-65,-66,-65,-65,-65,-100,-100,-100,-84,-79,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-83,-83,-82,-91,-89,-89,-73,-73,-73,-75,-75,-74,-57,-57,-57,-57,-57,-57,-100,-73,-73,-74,-74,-74,-100,-100,-100,-100,-100,-100,-64,-64,-62,-70,-70,-70,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-90,-88,-89,-69,-67,-69,-74,-74,-74,-100,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-84,-100,-90,-90,-89,-75,-76,-75,-80,-81,-80,-56,-56,-56,-56,-56,-56,-100,-76,-76,-75,-75,-75,-100,-100,-100,-100,-100,-100,-63,-63,-62,-68,-68,-68,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-90,-87,-89,-88,-66,-65,-65,-64,-64,-65,-100,-100,-86,-83,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-89,-85,-86,-86,-83,-83,-82,-91,-89,-89,-72,-72,-72,-75,-75,-74,-57,-57,-58,-55,-55,-55,-76,-77,-76,-83,-83,-83,-100,-100,-100,-100,-100,-100,-63,-63,-63,-68,-68,-67,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-88,-86,-85,-66,-65,-66,-66,-66,-66,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-89,-90,-91,-72,-72,-72,-75,-75,-74,-57,-57,-57,-58,-58,-57,-100,-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-63,-59,-63,-69,-68,-68,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-65,-65,-65,-65,-65,-65,-100,-100,-86,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-87,-87,-82,-100,-82,-100,-100,-100,-72,-73,-73,-75,-75,-74,-57,-57,-57,-56,-55,-56,-76,-76,-76,-83,-83,-83,-100,-100,-100,-100,-100,-100,-63,-62,-58,-69,-69,-69,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-100,-67,-66,-67,-65,-65,-65,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-82,-100,-82,-90,-91,-91,-73,-73,-73,-75,-75,-75,-58,-58,-58,-57,-57,-57,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-58,-68,-68,-68,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-91,-85,-72,-71,-71,-74,-75,-75,-100,-100,-90,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-84,-84,-85,-87,-87,-87,-76,-72,-72,-75,-83,-83,-57,-57,-57,-56,-55,-56,-74,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-60,-61,-61,-67,-66,-66,335,639,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-86,-69,-69,-69,-63,-63,-63,-86,-86,-86,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-85,-84,-86,-85,-90,-91,-90,-71,-71,-71,-75,-75,-74,-57,-57,-56,-54,-54,-54,-74,-74,-74,-85,-84,-84,-100,-100,-100,-100,-100,-100,-58,-58,-58,-66,-66,-66,316,639,30
