18:64:72:46:81:20,18:64:72:46:81:21,18:64:72:46:81:22,18:64:72:46:81:32,18:64:72:46:81:33,18:64:72:46:81:34,18:64:72:46:85:d1,18:64:72:46:85:d2,18:64:72:46:85:d3,18:64:72:46:86:91,18:64:72:46:86:92,18:64:72:46:86:93,18:64:72:46:a0:11,18:64:72:46:a0:12,18:64:72:46:a0:13,18:64:72:47:00:d1,18:64:72:47:00:d2,18:64:72:47:00:d3,18:64:72:47:01:00,18:64:72:47:01:01,18:64:72:47:01:02,18:64:72:47:01:11,18:64:72:47:01:12,18:64:72:47:01:13,18:64:72:47:04:80,18:64:72:47:04:81,18:64:72:47:04:82,18:64:72:47:04:91,18:64:72:47:04:92,18:64:72:47:04:93,18:64:72:47:08:31,18:64:72:47:08:32,18:64:72:47:08:33,84:d4:7e:d8:ef:e0,84:d4:7e:d8:ef:e1,84:d4:7e:d8:ef:e2,84:d4:7e:d8:ef:f0,84:d4:7e:d8:ef:f1,84:d4:7e:d8:ef:f3,84:d4:7e:d8:f1:70,84:d4:7e:d8:f1:71,84:d4:7e:d8:f1:73,84:d4:7e:d8:f2:30,84:d4:7e:d8:f2:32,84:d4:7e:d8:f2:33,84:d4:7e:d8:f3:40,84:d4:7e:d8:f3:41,84:d4:7e:d8:f3:42,84:d4:7e:d8:f3:50,84:d4:7e:d8:f3:51,84:d4:7e:d8:f3:53,84:d4:7e:d8:f3:80,84:d4:7e:d8:f3:81,84:d4:7e:d8:f3:82,84:d4:7e:d8:f3:90,84:d4:7e:d8:f3:91,84:d4:7e:d8:f3:93,84:d4:7e:d8:f4:40,84:d4:7e:d8:f4:41,84:d4:7e:d8:f4:42,84:d4:7e:d8:f4:51,84:d4:7e:d8:f4:52,84:d4:7e:d8:f4:53,84:d4:7e:d8:f5:80,84:d4:7e:d8:f5:81,84:d4:7e:d8:f5:82,84:d4:7e:d8:f5:90,84:d4:7e:d8:f5:91,84:d4:7e:d8:f5:93,84:d4:7e:d8:f6:30,84:d4:7e:d8:f6:31,84:d4:7e:d8:f6:33,84:d4:7e:d8:f6:80,84:d4:7e:d8:f6:81,84:d4:7e:d8:f6:82,84:d4:7e:d8:f6:91,84:d4:7e:d8:f6:92,84:d4:7e:d8:f6:93,84:d4:7e:d8:f6:f0,84:d4:7e:d8:f6:f1,84:d4:7e:d8:f6:f3,84:d4:7e:d8:f9:00,84:d4:7e:d8:f9:01,84:d4:7e:d8:f9:02,84:d4:7e:d8:f9:10,84:d4:7e:d8:f9:11,84:d4:7e:d8:f9:13,84:d4:7e:d8:f9:c0,84:d4:7e:d8:f9:c1,84:d4:7e:d8:f9:c2,84:d4:7e:d8:f9:d0,84:d4:7e:d8:f9:d1,84:d4:7e:d8:f9:d3,84:d4:7e:d8:fa:30,84:d4:7e:d8:fa:31,84:d4:7e:d8:fa:32,84:d4:7e:d8:fa:d0,84:d4:7e:d8:fa:d1,84:d4:7e:d8:fa:d3,84:d4:7e:d8:fb:00,84:d4:7e:d8:fb:01,84:d4:7e:d8:fb:02,84:d4:7e:d8:fb:10,84:d4:7e:d8:fb:11,84:d4:7e:d8:fb:13,84:d4:7e:d8:fd:40,84:d4:7e:d8:fd:41,84:d4:7e:d8:fd:42,84:d4:7e:d8:fd:50,84:d4:7e:d8:fd:51,84:d4:7e:d8:fd:53,84:d4:7e:d9:00:70,84:d4:7e:d9:00:72,84:d4:7e:d9:00:73,84:d4:7e:d9:00:b0,84:d4:7e:d9:00:b1,84:d4:7e:d9:00:b2,84:d4:7e:d9:00:f0,84:d4:7e:d9:00:f1,84:d4:7e:d9:00:f3,84:d4:7e:d9:02:10,84:d4:7e:d9:02:11,84:d4:7e:d9:02:13,84:d4:7e:d9:03:10,84:d4:7e:d9:03:11,84:d4:7e:d9:03:13,84:d4:7e:d9:07:20,84:d4:7e:d9:07:21,84:d4:7e:d9:07:22,84:d4:7e:d9:07:30,84:d4:7e:d9:07:31,84:d4:7e:d9:07:33,a8:bd:27:4c:b1:10,a8:bd:27:4c:b1:11,a8:bd:27:4c:b1:13,a8:bd:27:4c:b6:80,a8:bd:27:4c:b6:81,a8:bd:27:4c:b6:82,a8:bd:27:4c:b6:90,a8:bd:27:4c:b6:92,a8:bd:27:4c:b6:93,a8:bd:27:4c:b7:c0,a8:bd:27:4c:b7:c1,a8:bd:27:4c:b7:c2,a8:bd:27:4c:b7:d0,a8:bd:27:4c:b7:d2,a8:bd:27:4c:b7:d3,a8:bd:27:4c:bc:90,a8:bd:27:4c:bc:91,a8:bd:27:4c:bc:93,a8:bd:27:4c:bf:a0,a8:bd:27:4c:bf:a1,a8:bd:27:4c:bf:a2,a8:bd:27:4c:bf:b0,a8:bd:27:4c:bf:b2,a8:bd:27:4c:bf:b3,a8:bd:27:4c:c0:30,a8:bd:27:4c:c0:31,a8:bd:27:4c:c0:33,a8:bd:27:4c:c0:b0,a8:bd:27:4c:c0:b1,a8:bd:27:4c:c0:b3,a8:bd:27:4c:c8:d0,a8:bd:27:4c:c8:d1,a8:bd:27:4c:c8:d3,b4:5d:50:e1:92:f0,b4:5d:50:e1:92:f1,b4:5d:50:e1:92:f3,b4:5d:50:e1:93:80,b4:5d:50:e1:93:81,b4:5d:50:e1:93:82,b4:5d:50:e1:93:91,b4:5d:50:e1:93:92,b4:5d:50:e1:93:93,b4:5d:50:e1:9c:10,b4:5d:50:e1:9c:11,b4:5d:50:e1:9c:13,b4:5d:50:e1:9c:d0,b4:5d:50:e1:9c:d1,b4:5d:50:e1:9c:d3,x,y,label
-77,-80,-77,-74,-73,-72,-50,-50,-50,-88,-90,-90,-67,-69,-69,-75,-74,-77,-75,-75,-73,-68,-69,-70,-100,-100,-100,-100,-100,-100,-56,-57,-57,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-84,-100.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-91.0,-92.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-90.0,-88.0,-88.0,-87.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-88,-89,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-86,-89,-88,-71,-70,-70,-64,-61,-62,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-89,-91,-89,-64,-61,-64,-65,-65,-65,-100,-100.0,-100,-57,-56,-56,-100,-100,-100,-100.0,-100.0,-100.0,-63,-62,-62,-100.0,-100.0,-100.0,823,505,17
-77,-79,-77,-75,-73,-74,-53,-52,-53,-90,-92,-90,-69,-69,-70,-74,-74,-74,-73,-73,-73,-67,-69,-70,-100,-100,-100,-100,-100,-100,-58,-57,-59,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-84,-100.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-89.0,-88.0,-89.0,-86.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-89.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-89,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-86,-87,-86,-77,-76,-77,-60,-60,-60,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-92,-89,-91,-65,-64,-64,-66,-66,-65,-100,-100.0,-100,-59,-58,-57,-100,-100,-89,-100.0,-100.0,-100.0,-63,-62,-62,-100.0,-100.0,-100.0,823,505,17
-79,-79,-79,-73,-72,-73,-50,-50,-51,-89,-88,-89,-72,-72,-70,-72,-71,-71,-71,-68,-69,-68,-67,-69,-100,-100,-100,-100,-100,-100,-62,-63,-60,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-90,-100,-91,-86,-88.0,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-91.0,-89.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-85.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-93.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-87,-88,-87,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-86,-72,-72,-72,-69,-70,-71,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-90,-89,-90,-66,-63,-65,-61,-59,-60,-100,-100.0,-100,-56,-53,-56,-100,-100,-100,-100.0,-100.0,-100.0,-62,-61,-62,-100.0,-100.0,-100.0,823,519,18
-78,-79,-78,-75,-72,-73,-51,-51,-51,-89,-89,-88,-69,-69,-69,-71,-71,-71,-71,-68,-69,-69,-69,-67,-100,-100,-100,-100,-100,-100,-61,-62,-60,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-86,-85.0,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-89.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-87.0,-87.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-93.0,-89.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-87,-88,-89,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-86,-85,-72,-72,-72,-69,-69,-68,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-90,-89,-90,-65,-64,-64,-61,-60,-59,-100,-100.0,-100,-56,-57,-55,-100,-100,-100,-100.0,-100.0,-100.0,-60,-60,-61,-100.0,-100.0,-100.0,823,519,18
-78,-78,-81,-75,-72,-75,-52,-51,-52,-89,-88,-89,-64,-62,-64,-70,-68,-69,-71,-71,-71,-69,-69,-69,-100,-100,-100,-100,-100,-100,-61,-62,-61,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-90,-100,-91,-86,-87.0,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-91.0,-91.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-85.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-86,-88,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-86,-86,-72,-89,-72,-71,-71,-72,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-90,-89,-90,-65,-64,-64,-58,-60,-60,-100,-100.0,-100,-55,-55,-57,-100,-100,-100,-100.0,-100.0,-100.0,-64,-64,-64,-100.0,-100.0,-100.0,823,519,18
-78,-82,-80,-76,-73,-75,-54,-53,-54,-91,-89,-89,-68,-67,-68,-69,-71,-71,-74,-73,-73,-68,-68,-68,-100,-100,-100,-100,-100,-100,-61,-60,-60,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-87,-86.0,-88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-89.0,-87.0,-88.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-87.0,-88.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-91,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-89,-89,-88,-72,-72,-72,-70,-69,-68,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-92,-89,-89,-62,-62,-62,-60,-60,-60,-100,-100.0,-100,-58,-56,-57,-100,-100,-100,-100.0,-100.0,-100.0,-63,-64,-64,-100.0,-100.0,-100.0,823,519,18
-80,-79,-79,-77,-73,-77,-50,-52,-51,-90,-89,-90,-67,-68,-67,-70,-71,-71,-74,-73,-74,-71,-70,-72,-100,-100,-100,-100,-100,-100,-59,-60,-59,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-85,-87.0,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-90.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-87.0,-86.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-92.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-90,-87,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-86,-86,-87,-70,-70,-70,-72,-73,-73,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-90,-89,-89,-66,-65,-65,-61,-60,-60,-100,-100.0,-100,-55,-55,-54,-100,-100,-100,-100.0,-100.0,-100.0,-64,-63,-61,-100.0,-100.0,-100.0,823,519,18
-81,-81,-81,-74,-75,-74,-52,-53,-53,-90,-89,-90,-65,-64,-65,-72,-72,-70,-74,-74,-74,-69,-68,-69,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-89,-87.0,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-89.0,-89.0,-89.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-86.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-89,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-86,-87,-87,-71,-71,-72,-67,-68,-69,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-88,-89,-89,-62,-60,-62,-59,-61,-61,-100,-100.0,-100,-58,-56,-56,-100,-100,-100,-100.0,-100.0,-100.0,-65,-62,-62,-100.0,-100.0,-100.0,823,519,18
-79,-81,-79,-73,-73,-72,-51,-53,-51,-89,-88,-89,-66,-66,-65,-71,-71,-71,-72,-73,-74,-70,-71,-70,-100,-100,-100,-100,-100,-100,-61,-63,-61,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90,-100,-91,-88,-88.0,-85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-88.0,-88.0,-88.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-88.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-87,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-88,-87,-89,-70,-71,-70,-68,-67,-67,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-90,-89,-89,-62,-62,-60,-61,-62,-60,-100,-100.0,-100,-57,-57,-57,-100,-100,-100,-100.0,-100.0,-100.0,-75,-73,-73,-100.0,-100.0,-100.0,823,519,18
-81,-80,-78,-73,-73,-72,-52,-51,-52,-90,-89,-90,-64,-65,-65,-72,-70,-71,-74,-71,-71,-70,-70,-70,-100,-100,-100,-100,-100,-100,-60,-59,-59,-100.0,-100.0,-100.0,-92.0,-100.0,-93.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-90,-100,-91,-87,-86.0,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-88.0,-89.0,-88.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-85.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-87,-87,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-91,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87,-87,-87,-72,-72,-72,-70,-68,-69,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-89,-100,-90,-88,-89,-87,-64,-65,-65,-59,-58,-58,-100,-100.0,-100,-57,-57,-56,-100,-100,-100,-100.0,-100.0,-100.0,-63,-61,-62,-100.0,-100.0,-100.0,823,519,18
-80,-83,-81,-78,-74,-76,-52,-52,-53,-89,-91,-91,-74,-74,-74,-75,-74,-74,-71,-68,-69,-68,-67,-67,-100,-100,-100,-100,-100,-100,-54,-53,-54,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-100,-100,-100,-88,-88.0,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-90.0,-91.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-100.0,-89.0,-88.0,-90.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-89,-89,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-100,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86,-85,-84,-71,-74,-75,-71,-72,-72,-100,-100,-89,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-90,-89,-88,-63,-61,-63,-64,-62,-64,-100,-100.0,-100,-60,-60,-58,-88,-88,-91,-100.0,-100.0,-100.0,-65,-64,-64,-100.0,-100.0,-89.0,823,533,19
-79,-79,-78,-75,-74,-74,-50,-51,-51,-89,-90,-91,-73,-71,-73,-73,-73,-73,-70,-71,-71,-63,-64,-65,-100,-100,-100,-100,-100,-100,-57,-56,-56,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-100,-100,-100,-85,-86.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-87.0,-88.0,-87.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-87.0,-87.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-88,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-100,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88,-88,-89,-72,-72,-72,-73,-73,-74,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-91,-89,-89,-66,-66,-66,-63,-64,-65,-100,-100.0,-100,-61,-61,-60,-87,-88,-87,-100.0,-100.0,-100.0,-70,-70,-70,-100.0,-100.0,-91.0,823,533,19
-78,-82,-81,-79,-74,-80,-49,-51,-50,-91,-90,-91,-75,-77,-75,-74,-73,-74,-73,-73,-69,-64,-66,-66,-100,-100,-100,-100,-100,-100,-55,-56,-55,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-100,-100,-100,-86,-87.0,-86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-91.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-88.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-87,-89,-89,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-100,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89,-86,-87,-73,-73,-72,-72,-72,-72,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-88,-89,-89,-65,-66,-65,-67,-64,-67,-100,-100.0,-100,-59,-60,-60,-88,-88,-89,-100.0,-100.0,-100.0,-68,-67,-67,-100.0,-100.0,-89.0,823,533,19
-77,-76,-77,-75,-74,-75,-50,-51,-49,-89,-90,-91,-72,-72,-71,-71,-73,-75,-71,-71,-71,-67,-67,-67,-100,-100,-100,-100,-100,-100,-56,-55,-56,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-100,-100,-100,-84,-84.0,-84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-89.0,-88.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-87.0,-87.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-89,-88,-88,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-100,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89,-88,-87,-71,-72,-71,-91,-91,-72,-100,-100,-100,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-88,-89,-89,-66,-65,-67,-63,-62,-62,-100,-100.0,-100,-61,-62,-60,-87,-88,-87,-100.0,-100.0,-100.0,-70,-69,-70,-100.0,-100.0,-91.0,823,533,19
-76,-78,-79,-75,-74,-75,-51,-51,-52,-91,-91,-90,-73,-72,-73,-74,-74,-74,-73,-73,-69,-64,-66,-66,-100,-100,-100,-100,-100,-100,-55,-56,-55,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-100.0,-100,-100,-100,-88,-88.0,-87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-90.0,-91.0,-90.0,-100,-100,-100,-100,-100,-100,-100,-100,-100.0,-87.0,-87.0,-89.0,-88.0,-88.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-91.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-100.0,-100.0,-100.0,-87,-88,-89,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92,-100,-92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89,-87,-87,-73,-73,-72,-70,-69,-69,-100,-100,-89,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-88,-89,-89,-66,-65,-66,-65,-65,-62,-100,-100.0,-100,-63,-63,-64,-88,-88,-88,-100.0,-100.0,-100.0,-63,-63,-62,-100.0,-100.0,-89.0,823,533,19
