04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-74,-75,-75,-60,-59,-62,-68,-68,-69,-62,-63,-63,-70,-70,-67,-65,-63,-63,-75,-75,-79,-71,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-88,-88,-80,-84,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-88,-86,-88,-100,-87,-82,-71,-71,-71,-72,-72,-71,-100,-88,-88,-89,-88,-100,542,187,0
-76,-74,-75,-61,-61,-62,-68,-68,-68,-62,-63,-62,-68,-67,-66,-66,-64,-64,-75,-77,-72,-71,-71,-72,-100,-100,-100,-100,-100,-100,-85,-100,-86,-83,-82,-82,-79,-79,-79,-82,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-100,-87,-86,-86,-88,-87,-88,-91,-87,-88,-70,-68,-67,-72,-71,-72,-100,-87,-87,-89,-89,-88,542,187,0
-76,-74,-74,-60,-61,-61,-68,-68,-68,-64,-64,-64,-70,-69,-68,-63,-64,-64,-76,-75,-79,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-82,-80,-82,-80,-80,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-88,-86,-88,-88,-88,-85,-68,-69,-67,-71,-71,-71,-100,-87,-88,-91,-88,-100,542,187,0
-73,-74,-75,-62,-61,-60,-68,-68,-69,-66,-66,-66,-68,-69,-69,-65,-63,-65,-77,-77,-72,-74,-74,-74,-100,-100,-100,-100,-100,-100,-86,-87,-86,-84,-86,-84,-79,-80,-81,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-89,-100,-100,-100,-87,-86,-86,-88,-87,-88,-91,-88,-88,-72,-70,-72,-74,-72,-73,-100,-87,-87,-89,-89,-88,542,187,0
-75,-73,-75,-60,-61,-60,-68,-68,-68,-64,-66,-64,-68,-68,-68,-65,-63,-63,-77,-77,-79,-74,-74,-74,-100,-100,-100,-100,-100,-100,-85,-100,-86,-83,-82,-82,-80,-82,-80,-82,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-91,-89,-100,-100,-100,-100,-100,-100,-88,-86,-88,-91,-88,-88,-69,-69,-70,-73,-72,-71,-100,-87,-86,-89,-89,-89,542,187,0
-75,-76,-75,-62,-62,-63,-68,-69,-68,-64,-64,-65,-68,-69,-67,-63,-63,-63,-75,-77,-72,-71,-71,-71,-100,-100,-100,-100,-100,-100,-85,-100,-86,-84,-82,-83,-79,-81,-79,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-91,-100,-100,-100,-100,-100,-100,-88,-86,-88,-91,-87,-88,-69,-75,-70,-71,-71,-72,-100,-87,-87,-90,-88,-89,542,187,0
-76,-75,-74,-62,-61,-61,-77,-68,-68,-65,-62,-62,-69,-67,-71,-63,-62,-63,-76,-75,-79,-73,-72,-73,-100,-100,-100,-100,-100,-100,-85,-100,-86,-81,-83,-82,-80,-82,-80,-82,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-88,-86,-88,-87,-86,-86,-69,-69,-70,-73,-72,-72,-100,-87,-86,-89,-89,-89,542,187,0
-76,-76,-76,-62,-61,-63,-69,-68,-69,-62,-64,-64,-66,-67,-67,-64,-64,-63,-77,-77,-76,-71,-71,-71,-100,-100,-100,-100,-100,-100,-85,-100,-86,-82,-82,-81,-80,-78,-79,-82,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-89,-100,-100,-100,-100,-100,-100,-88,-86,-88,-91,-87,-88,-70,-69,-69,-71,-72,-72,-100,-87,-86,-89,-88,-90,542,187,0
-79,-79,-79,-70,-69,-70,-69,-68,-69,-58,-58,-58,-64,-64,-64,-68,-63,-66,-77,-77,-79,-77,-77,-76,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-88,-86,-87,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-92,-100,-100,-100,-87,-86,-86,-86,-85,-85,-86,-87,-86,-70,-69,-70,-80,-80,-80,-88,-87,-87,-88,-86,-86,542,206,1
-80,-79,-82,-70,-69,-70,-68,-68,-67,-58,-59,-60,-64,-64,-62,-61,-62,-61,-78,-75,-76,-76,-76,-76,-100,-100,-100,-100,-100,-100,-87,-87,-86,-90,-88,-89,-85,-84,-80,-80,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-90,-100,-100,-100,-87,-86,-86,-85,-85,-86,-91,-86,-88,-73,-72,-72,-78,-78,-78,-100,-87,-88,-90,-88,-88,542,206,1
-81,-81,-81,-70,-70,-71,-69,-66,-68,-54,-54,-54,-65,-65,-65,-63,-64,-62,-78,-75,-77,-76,-77,-77,-100,-100,-100,-100,-100,-100,-87,-87,-86,-90,-88,-89,-86,-85,-85,-88,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-91,-100,-100,-100,-87,-86,-86,-85,-85,-85,-91,-86,-88,-73,-72,-72,-79,-78,-79,-100,-87,-88,-88,-87,-87,542,206,1
-80,-78,-79,-66,-68,-64,-71,-70,-71,-56,-56,-56,-64,-65,-64,-67,-65,-66,-77,-80,-78,-76,-77,-78,-100,-100,-100,-100,-100,-100,-87,-87,-86,-90,-89,-88,-87,-86,-86,-86,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-92,-100,-100,-100,-87,-86,-86,-86,-85,-85,-86,-87,-86,-70,-70,-70,-79,-78,-79,-88,-87,-90,-89,-88,-88,542,206,1
-80,-82,-79,-67,-67,-66,-68,-69,-69,-55,-55,-55,-64,-64,-64,-63,-65,-63,-77,-77,-76,-77,-76,-76,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-90,-90,-91,-85,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-91,-100,-100,-100,-87,-86,-86,-86,-86,-88,-86,-88,-86,-71,-71,-70,-77,-77,-77,-88,-87,-87,-89,-89,-87,542,206,1
-82,-80,-79,-66,-68,-69,-67,-67,-67,-56,-56,-56,-64,-64,-64,-63,-64,-63,-79,-78,-77,-76,-77,-78,-100,-100,-100,-100,-100,-100,-87,-87,-86,-88,-91,-90,-87,-87,-86,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-91,-100,-100,-100,-87,-86,-86,-86,-85,-86,-86,-86,-86,-69,-69,-69,-79,-78,-78,-88,-87,-90,-86,-87,-86,542,206,1
-82,-80,-79,-66,-67,-66,-68,-67,-68,-54,-54,-53,-64,-64,-64,-63,-64,-63,-77,-79,-78,-79,-78,-78,-100,-100,-100,-100,-100,-100,-87,-87,-86,-87,-87,-88,-88,-87,-89,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-90,-91,-100,-100,-100,-87,-86,-86,-87,-87,-88,-86,-87,-86,-70,-69,-69,-77,-75,-77,-88,-87,-90,-87,-87,-87,542,206,1
-78,-79,-78,-66,-67,-66,-66,-67,-67,-54,-55,-54,-65,-62,-64,-64,-65,-65,-79,-79,-78,-76,-76,-77,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-87,-90,-86,-86,-86,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-90,-92,-100,-100,-100,-87,-86,-86,-85,-87,-87,-86,-88,-86,-69,-70,-69,-79,-80,-79,-88,-87,-90,-90,-88,-87,542,206,1
-76,-76,-75,-66,-70,-68,-78,-77,-78,-63,-64,-66,-65,-64,-64,-60,-58,-60,-77,-78,-77,-73,-72,-73,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-84,-84,-84,-89,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-87,-85,-85,-87,-86,-86,-82,-84,-83,-82,-82,-82,-74,-77,-77,-80,-79,-80,-84,-83,-85,-89,-89,-90,542,225,2
-78,-78,-79,-67,-67,-67,-77,-75,-76,-66,-66,-65,-65,-65,-65,-58,-58,-58,-78,-78,-77,-72,-72,-72,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-85,-85,-85,-87,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-86,-85,-85,-87,-86,-86,-84,-83,-83,-82,-80,-80,-74,-74,-75,-77,-77,-77,-84,-84,-85,-91,-88,-90,542,225,2
-80,-78,-79,-69,-69,-69,-74,-76,-75,-66,-66,-67,-63,-63,-63,-58,-59,-58,-77,-77,-79,-73,-73,-73,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-84,-84,-84,-88,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-91,-86,-85,-84,-87,-86,-86,-81,-81,-82,-86,-82,-82,-76,-74,-75,-78,-78,-78,-84,-84,-85,-88,-89,-88,542,225,2
-79,-79,-76,-70,-70,-69,-75,-72,-75,-67,-66,-66,-65,-65,-65,-58,-58,-58,-77,-78,-81,-72,-72,-72,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-84,-83,-84,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-91,-85,-84,-86,-87,-86,-86,-81,-81,-82,-86,-80,-80,-74,-74,-73,-77,-78,-76,-84,-84,-85,-90,-90,-90,542,225,2
-79,-77,-81,-68,-67,-68,-76,-76,-76,-66,-65,-64,-65,-65,-65,-57,-58,-58,-78,-78,-77,-73,-74,-73,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-85,-85,-84,-87,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-88,-86,-85,-87,-86,-86,-81,-84,-83,-82,-81,-80,-73,-73,-73,-78,-78,-77,-84,-84,-85,-91,-88,-90,542,225,2
-80,-78,-83,-67,-68,-67,-75,-76,-74,-65,-64,-64,-65,-65,-66,-58,-56,-59,-78,-78,-77,-71,-70,-72,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-87,-86,-86,-87,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-89,-85,-85,-86,-87,-86,-86,-82,-82,-82,-82,-81,-80,-72,-72,-72,-78,-77,-76,-84,-84,-85,-89,-91,-88,542,225,2
-79,-77,-77,-67,-68,-68,-77,-75,-78,-65,-65,-71,-64,-65,-65,-57,-58,-57,-78,-78,-77,-73,-74,-73,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-84,-84,-84,-87,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-85,-85,-85,-87,-86,-86,-82,-82,-82,-82,-81,-81,-74,-77,-77,-80,-80,-79,-84,-85,-85,-89,-89,-90,542,225,2
-79,-76,-79,-67,-68,-68,-79,-77,-76,-64,-64,-64,-64,-65,-64,-58,-58,-56,-81,-78,-81,-73,-73,-73,-100,-100,-100,-100,-100,-100,-87,-87,-86,-89,-90,-90,-84,-83,-84,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-85,-85,-85,-87,-86,-86,-82,-83,-82,-80,-82,-82,-74,-75,-74,-80,-81,-80,-84,-84,-85,-90,-89,-90,542,225,2
-80,-77,-77,-75,-75,-78,-76,-73,-74,-70,-69,-69,-66,-67,-66,-58,-60,-57,-78,-77,-79,-70,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-84,-84,-85,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-86,-85,-85,-100,-100,-100,-83,-82,-83,-82,-83,-81,-75,-73,-74,-84,-84,-83,-88,-89,-85,-87,-90,-87,542,244,3
-80,-81,-78,-72,-73,-72,-73,-75,-75,-73,-72,-72,-67,-66,-67,-58,-59,-56,-77,-77,-75,-68,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-84,-84,-85,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-85,-86,-86,-86,-100,-100,-100,-81,-81,-82,-82,-86,-81,-75,-75,-74,-85,-85,-85,-88,-89,-85,-87,-87,-87,542,244,3
-78,-79,-80,-69,-70,-71,-76,-76,-76,-69,-69,-68,-65,-64,-65,-59,-60,-59,-77,-72,-77,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-89,-90,-88,-89,-90,-89,-100,-100,-100,-100,-100,-100,-88,-100,-89,-84,-86,-85,-86,-87,-87,-100,-100,-100,-83,-84,-84,-84,-81,-83,-74,-74,-74,-79,-79,-78,-88,-88,-88,-87,-89,-87,542,244,3
-77,-79,-79,-68,-69,-69,-77,-76,-76,-70,-71,-71,-67,-67,-66,-59,-61,-59,-76,-77,-77,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-88,-84,-89,-87,-89,-89,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-87,-86,-88,-87,-86,-100,-100,-100,-83,-84,-83,-84,-81,-83,-73,-72,-73,-82,-82,-82,-88,-89,-88,-90,-89,-89,542,244,3
-81,-81,-80,-69,-69,-70,-75,-77,-75,-66,-66,-64,-65,-65,-65,-61,-62,-62,-77,-77,-78,-70,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-88,-84,-89,-87,-91,-89,-100,-100,-100,-100,-100,-100,-88,-100,-89,-86,-87,-86,-86,-86,-87,-100,-100,-100,-83,-84,-83,-84,-82,-83,-73,-73,-73,-79,-79,-80,-88,-89,-88,-89,-88,-88,542,244,3
-78,-76,-79,-68,-69,-66,-76,-77,-77,-68,-66,-66,-66,-65,-66,-59,-57,-60,-78,-77,-78,-70,-71,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-88,-84,-89,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-87,-87,-86,-87,-100,-100,-100,-83,-82,-83,-84,-83,-83,-74,-73,-73,-79,-79,-78,-88,-89,-90,-91,-89,-88,542,244,3
-78,-78,-80,-70,-70,-70,-76,-77,-74,-70,-70,-68,-64,-65,-66,-61,-61,-62,-77,-75,-76,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-88,-84,-89,-89,-90,-89,-100,-100,-100,-100,-100,-100,-88,-100,-89,-86,-86,-85,-88,-87,-86,-100,-100,-100,-83,-82,-83,-84,-82,-83,-74,-73,-73,-81,-80,-81,-88,-87,-88,-89,-87,-88,542,244,3
-78,-78,-79,-71,-72,-70,-75,-75,-76,-66,-66,-64,-65,-62,-65,-63,-58,-63,-77,-77,-74,-70,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-88,-84,-89,-89,-90,-89,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-86,-88,-86,-87,-86,-100,-100,-100,-83,-81,-81,-84,-84,-83,-74,-73,-74,-81,-81,-81,-88,-87,-88,-88,-89,-89,542,244,3
-81,-81,-82,-75,-78,-75,-79,-77,-77,-74,-73,-74,-66,-67,-66,-59,-58,-59,-73,-73,-74,-71,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-88,-89,-87,-86,-86,-85,-84,-88,-84,-84,-84,-85,-84,-89,-83,-79,-81,-79,-82,-82,-82,-88,-87,-89,-88,-90,-88,542,262,4
-80,-81,-80,-77,-75,-75,-80,-78,-79,-73,-73,-73,-64,-64,-63,-57,-58,-57,-73,-70,-72,-73,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-86,-85,-85,-87,-86,-86,-84,-88,-84,-86,-86,-86,-84,-87,-83,-79,-80,-79,-81,-81,-80,-86,-87,-85,-88,-86,-87,542,262,4
-79,-80,-82,-77,-75,-76,-81,-79,-80,-69,-68,-69,-63,-51,-62,-58,-58,-59,-73,-73,-72,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-86,-85,-86,-85,-86,-84,-88,-84,-84,-84,-85,-84,-86,-83,-82,-81,-82,-81,-81,-82,-88,-86,-89,-88,-88,-88,542,262,4
-79,-79,-79,-74,-77,-74,-81,-80,-80,-71,-73,-72,-65,-65,-65,-59,-58,-60,-73,-70,-72,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-88,-89,-87,-87,-87,-87,-84,-88,-84,-85,-85,-86,-84,-87,-83,-81,-80,-79,-79,-81,-80,-88,-86,-85,-88,-88,-88,542,262,4
-81,-79,-79,-76,-76,-75,-79,-80,-77,-69,-68,-69,-63,-62,-62,-57,-57,-58,-74,-73,-73,-72,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-85,-86,-85,-87,-86,-87,-84,-88,-84,-86,-85,-84,-84,-88,-83,-81,-79,-78,-82,-82,-82,-86,-87,-87,-88,-88,-88,542,262,4
-80,-80,-80,-76,-75,-74,-81,-80,-80,-71,-72,-70,-64,-64,-64,-56,-59,-58,-74,-69,-74,-73,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-86,-87,-86,-86,-87,-86,-84,-88,-84,-84,-84,-86,-84,-88,-83,-82,-82,-82,-80,-81,-80,-86,-87,-85,-88,-87,-87,542,262,4
-81,-80,-81,-74,-75,-74,-81,-78,-78,-70,-70,-71,-65,-64,-65,-57,-57,-56,-73,-73,-73,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-86,-86,-87,-86,-86,-86,-84,-88,-84,-84,-85,-85,-84,-86,-83,-79,-79,-80,-81,-81,-81,-88,-86,-87,-88,-88,-88,542,262,4
-80,-81,-82,-74,-74,-74,-82,-80,-80,-71,-69,-70,-64,-63,-64,-58,-57,-58,-74,-74,-73,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-88,-87,-87,-86,-87,-86,-84,-88,-84,-85,-85,-87,-84,-88,-83,-80,-80,-81,-80,-81,-81,-88,-86,-89,-88,-88,-88,542,262,4
-82,-82,-82,-71,-71,-73,-81,-81,-82,-78,-78,-78,-70,-69,-68,-62,-62,-62,-74,-76,-75,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-88,-88,-88,-87,-88,-86,-87,-87,-88,-86,-86,-86,-84,-87,-89,-73,-87,-74,-85,-86,-85,-86,-87,-87,-85,-85,-86,542,281,5
-81,-81,-80,-76,-74,-76,-82,-82,-82,-79,-80,-80,-69,-69,-69,-63,-62,-63,-75,-76,-75,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-85,-85,-86,-88,-89,-88,-87,-87,-88,-86,-86,-86,-84,-86,-89,-74,-75,-75,-85,-84,-85,-86,-87,-87,-87,-87,-87,542,281,5
-81,-81,-81,-76,-74,-76,-81,-82,-82,-74,-75,-75,-85,-72,-73,-62,-60,-61,-76,-75,-75,-75,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-86,-87,-86,-85,-86,-87,-87,-88,-86,-86,-86,-84,-86,-89,-76,-76,-76,-87,-86,-87,-86,-87,-87,-87,-87,-87,542,281,5
-83,-82,-83,-73,-71,-72,-85,-85,-86,-77,-77,-77,-70,-70,-70,-65,-62,-64,-75,-76,-76,-74,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-89,-87,-88,-87,-87,-88,-87,-87,-88,-86,-86,-86,-84,-87,-89,-76,-75,-73,-85,-84,-86,-86,-87,-87,-87,-86,-86,542,281,5
-80,-82,-80,-73,-74,-73,-82,-80,-84,-79,-78,-77,-67,-66,-66,-65,-68,-67,-73,-73,-73,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-88,-86,-88,-89,-87,-87,-87,-88,-86,-86,-86,-84,-86,-83,-76,-74,-76,-85,-86,-84,-86,-87,-87,-87,-85,-86,542,281,5
-83,-83,-83,-74,-73,-73,-85,-84,-84,-77,-78,-78,-72,-74,-75,-61,-62,-61,-74,-74,-74,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-88,-88,-89,-88,-87,-87,-87,-88,-86,-86,-86,-87,-89,-89,-74,-72,-75,-86,-86,-84,-87,-88,-89,-88,-86,-87,542,281,5
-82,-82,-82,-74,-74,-74,-81,-80,-80,-77,-78,-77,-71,-71,-71,-63,-64,-60,-74,-74,-76,-75,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-88,-88,-87,-88,-88,-87,-87,-88,-89,-86,-88,-88,-90,-90,-75,-71,-71,-85,-85,-85,-87,-88,-89,-88,-86,-88,542,281,5
-83,-83,-83,-72,-71,-72,-83,-83,-83,-82,-80,-80,-69,-70,-67,-63,-63,-63,-75,-75,-75,-75,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-89,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-89,-87,-88,-87,-87,-88,-87,-87,-87,-88,-89,-86,-86,-87,-90,-89,-74,-71,-74,-86,-85,-85,-87,-88,-89,-85,-85,-85,542,281,5
-79,-80,-80,-71,-72,-72,-85,-83,-84,-78,-78,-76,-74,-75,-73,-66,-63,-65,-72,-73,-72,-68,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-89,-89,-88,-85,-85,-85,-86,-86,-85,-89,-86,-88,-88,-90,-90,-77,-75,-78,-82,-82,-81,-80,-80,-81,-84,-85,-85,542,300,6
-81,-81,-82,-73,-74,-74,-85,-87,-85,-81,-81,-80,-73,-71,-73,-68,-66,-67,-71,-70,-71,-68,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-90,-87,-85,-85,-86,-87,-87,-88,-89,-86,-88,-88,-90,-90,-79,-80,-77,-83,-82,-83,-87,-88,-89,-89,-88,-89,542,300,6
-81,-81,-79,-71,-72,-71,-85,-83,-85,-78,-78,-77,-76,-76,-76,-66,-63,-67,-70,-70,-70,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-89,-90,-84,-86,-84,-86,-86,-85,-89,-86,-88,-88,-90,-90,-76,-74,-77,-83,-84,-84,-80,-81,-81,-87,-87,-88,542,300,6
-82,-80,-82,-70,-70,-72,-88,-89,-87,-79,-79,-79,-77,-74,-75,-69,-66,-67,-72,-72,-70,-68,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-91,-90,-90,-85,-84,-84,-86,-86,-85,-89,-86,-88,-88,-91,-90,-76,-75,-78,-80,-81,-80,-80,-80,-81,-86,-87,-86,542,300,6
-82,-80,-80,-72,-72,-71,-86,-84,-85,-80,-80,-80,-74,-73,-76,-64,-68,-66,-71,-71,-71,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-90,-90,-90,-84,-83,-84,-86,-86,-85,-89,-86,-88,-88,-90,-90,-76,-75,-77,-83,-83,-83,-80,-80,-81,-86,-88,-85,542,300,6
