04:bd:88:41:5a:c0,04:bd:88:41:5a:c1,04:bd:88:41:5a:c2,04:bd:88:41:5a:d0,04:bd:88:41:5a:d1,04:bd:88:41:5a:d2,04:bd:88:41:5b:40,04:bd:88:41:5b:41,04:bd:88:41:5b:42,04:bd:88:41:5b:50,04:bd:88:41:5b:51,04:bd:88:41:5b:52,04:bd:88:41:67:60,04:bd:88:41:67:61,04:bd:88:41:67:62,04:bd:88:41:67:70,04:bd:88:41:67:71,04:bd:88:41:67:72,04:bd:88:41:6b:e0,04:bd:88:41:6b:e1,04:bd:88:41:6b:e2,04:bd:88:41:6b:f0,04:bd:88:41:6b:f1,04:bd:88:41:6b:f2,04:bd:88:41:a3:00,04:bd:88:41:a3:01,04:bd:88:41:a3:02,04:bd:88:41:a3:10,04:bd:88:41:a3:11,04:bd:88:41:a3:12,04:bd:88:41:a4:20,04:bd:88:41:a4:21,04:bd:88:41:a4:22,04:bd:88:41:a4:30,04:bd:88:41:a4:31,04:bd:88:41:a4:32,04:bd:88:41:a4:40,04:bd:88:41:a4:41,04:bd:88:41:a4:42,04:bd:88:41:a4:50,04:bd:88:41:a4:51,04:bd:88:41:a4:52,04:bd:88:5b:e6:a0,04:bd:88:5b:e6:a1,04:bd:88:5b:e6:a2,04:bd:88:5b:e6:b0,04:bd:88:5b:e6:b1,04:bd:88:5b:e6:b2,04:bd:88:5b:e7:00,04:bd:88:5b:e7:01,04:bd:88:5b:e7:02,04:bd:88:5b:e7:10,04:bd:88:5b:e7:11,04:bd:88:5b:e7:12,a8:bd:27:4c:ba:20,a8:bd:27:4c:ba:21,a8:bd:27:4c:ba:22,a8:bd:27:4c:ba:30,a8:bd:27:4c:ba:31,a8:bd:27:4c:ba:32,a8:bd:27:4c:c9:00,a8:bd:27:4c:c9:02,a8:bd:27:4c:c9:03,a8:bd:27:4c:c9:10,a8:bd:27:4c:c9:12,a8:bd:27:4c:c9:13,a8:bd:27:4c:d2:c0,a8:bd:27:4c:d2:c1,a8:bd:27:4c:d2:c2,a8:bd:27:4c:d2:d0,a8:bd:27:4c:d2:d1,a8:bd:27:4c:d2:d2,a8:bd:27:4d:19:20,a8:bd:27:4d:19:21,a8:bd:27:4d:19:22,a8:bd:27:4d:19:30,a8:bd:27:4d:19:31,a8:bd:27:4d:19:32,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-61,-61,-61,-51,-55,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-65,-66,-68,-67,-74,-73,-74,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-79,-79,-79,-76,-76,-76,504,563,20
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-88,-61,-61,-61,-51,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-93,-91,-100,-100,-100,-66,-66,-67,-63,-64,-63,-77,-77,-76,-72,-71,-71,-89,-89,-91,-100,-83,-100,-100,-92,-92,-100,-100,-100,-80,-80,-80,-73,-74,-74,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-87,-88,-91,-60,-60,-60,-52,-51,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-93,-91,-92,-91,-100,-100,-100,-66,-66,-66,-64,-64,-64,-77,-76,-77,-71,-72,-72,-89,-90,-89,-100,-83,-100,-100,-92,-92,-100,-100,-100,-78,-78,-78,-74,-73,-72,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-88,-61,-61,-60,-51,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-93,-91,-100,-100,-100,-67,-67,-67,-64,-64,-64,-76,-76,-76,-72,-72,-72,-89,-89,-91,-100,-83,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-74,-74,-74,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-85,-62,-62,-52,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-63,-63,-61,-73,-73,-73,-72,-72,-72,-100,-100,-100,-87,-86,-87,-100,-91,-91,-100,-100,-100,-80,-80,-79,-69,-70,-69,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-87,-88,-89,-59,-59,-60,-52,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-91,-92,-93,-100,-100,-100,-66,-66,-66,-64,-63,-64,-77,-73,-76,-71,-71,-71,-89,-90,-89,-100,-83,-100,-100,-92,-92,-100,-100,-100,-78,-78,-78,-72,-72,-72,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-89,-61,-61,-60,-50,-51,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,-93,-92,-100,-100,-100,-67,-66,-66,-63,-63,-64,-75,-75,-75,-82,-72,-72,-89,-90,-91,-100,-83,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-74,-74,-74,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-87,-88,-89,-61,-62,-62,-50,-52,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-92,-92,-92,-100,-100,-100,-68,-68,-68,-65,-65,-65,-76,-75,-76,-71,-71,-71,-89,-90,-89,-100,-83,-100,-100,-92,-92,-100,-100,-100,-78,-78,-78,-74,-74,-73,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-89,-60,-60,-61,-51,-53,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-93,-93,-93,-91,-100,-100,-100,-67,-66,-66,-64,-64,-64,-77,-76,-77,-71,-72,-71,-89,-90,-91,-100,-83,-100,-100,-92,-92,-100,-100,-100,-79,-79,-79,-73,-73,-73,485,582,21
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-90,-65,-65,-58,-58,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-92,-100,-100,-100,-100,-100,-100,-69,-69,-69,-63,-63,-64,-73,-73,-73,-67,-67,-68,-89,-87,-87,-82,-83,-82,-100,-100,-100,-100,-100,-100,-76,-76,-76,-73,-73,-73,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-65,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-89,-100,-100,-100,-100,-100,-100,-71,-71,-71,-64,-63,-64,-73,-73,-73,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-75,-71,-71,-70,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-68,-66,-68,-60,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-100,-67,-66,-66,-63,-63,-62,-72,-72,-72,-68,-69,-68,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-74,-74,-70,-70,-69,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-64,-63,-64,-59,-57,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-92,-92,-92,-100,-100,-100,-70,-70,-69,-62,-63,-63,-73,-73,-73,-68,-67,-67,-88,-89,-89,-81,-80,-81,-100,-100,-100,-100,-100,-100,-78,-61,-79,-70,-69,-70,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-62,-63,-62,-59,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-92,-100,-100,-100,-100,-100,-100,-67,-66,-67,-63,-63,-61,-73,-74,-73,-69,-69,-69,-89,-87,-86,-82,-83,-82,-100,-100,-100,-100,-100,-100,-76,-76,-76,-74,-74,-74,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-63,-63,-62,-58,-57,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-100,-65,-65,-65,-62,-62,-62,-73,-72,-72,-68,-68,-68,-89,-87,-86,-82,-83,-82,-100,-100,-100,-100,-100,-100,-76,-76,-77,-77,-77,-76,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-70,-57,-56,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-89,-100,-100,-100,-100,-100,-100,-68,-68,-68,-61,-61,-62,-74,-74,-74,-67,-67,-67,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-70,-70,-70,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-60,-59,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-89,-100,-100,-100,-100,-100,-100,-68,-68,-68,-62,-62,-62,-72,-72,-73,-67,-67,-68,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-83,-83,-82,466,601,22
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-61,-56,-61,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-93,-100,-100,-100,-100,-100,-68,-68,-67,-68,-67,-67,-68,-68,-68,-71,-71,-72,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-67,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-61,-64,-61,-61,-60,-61,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-93,-100,-100,-100,-100,-100,-68,-67,-67,-68,-69,-68,-69,-69,-69,-70,-71,-70,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-64,-64,-63,-61,-60,-62,-100,-100,-100,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-88,-93,-100,-100,-100,-100,-100,-68,-67,-67,-68,-70,-69,-69,-70,-69,-70,-70,-70,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-80,-79,-79,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-66,-64,-66,-63,-59,-64,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-87,-88,-100,-100,-100,-100,-100,-100,-67,-66,-65,-66,-67,-66,-70,-70,-70,-80,-70,-71,-90,-89,-90,-84,-83,-83,-100,-100,-100,-100,-100,-100,-68,-68,-68,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-57,-60,-58,-100,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-86,-93,-100,-100,-100,-100,-100,-69,-69,-69,-67,-66,-67,-68,-68,-68,-72,-72,-72,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-67,-68,-67,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-63,-60,-61,-61,-100,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-88,-93,-100,-100,-100,-100,-100,-65,-66,-65,-70,-69,-68,-69,-69,-69,-70,-70,-70,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-65,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-64,-64,-63,-62,-60,-62,-100,-100,-100,-87,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-93,-100,-100,-100,-100,-100,-68,-67,-67,-69,-69,-69,-70,-69,-70,-70,-71,-70,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-66,-66,-66,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-59,-57,-60,-100,-100,-100,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-93,-100,-100,-100,-100,-100,-72,-73,-73,-68,-69,-69,-69,-69,-69,-71,-70,-70,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-65,-65,-65,447,620,23
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-61,-63,-59,-59,-60,-100,-100,-92,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-89,-88,-88,-88,-100,-100,-100,-69,-69,-69,-65,-66,-64,-71,-70,-70,-69,-69,-68,-78,-78,-78,-77,-100,-75,-100,-100,-100,-100,-100,-100,-73,-70,-74,-68,-68,-68,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-63,-62,-64,-100,-100,-92,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-90,-90,-91,-100,-100,-100,-66,-64,-64,-69,-69,-70,-68,-68,-68,-68,-68,-68,-78,-78,-78,-77,-77,-78,-100,-100,-100,-100,-100,-100,-71,-71,-72,-65,-65,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-61,-56,-62,-100,-100,-92,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-91,-88,-88,-88,-100,-100,-100,-65,-64,-66,-67,-67,-65,-67,-67,-67,-68,-67,-68,-78,-78,-78,-77,-100,-75,-100,-100,-100,-100,-100,-100,-74,-75,-75,-68,-68,-67,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-62,-61,-60,-63,-100,-100,-92,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-88,-90,-88,-100,-100,-100,-65,-64,-64,-71,-69,-69,-68,-68,-68,-68,-68,-68,-79,-79,-79,-77,-77,-78,-100,-100,-100,-100,-100,-100,-70,-70,-70,-66,-67,-66,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-68,-64,-68,-100,-100,-92,-88,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-91,-88,-88,-100,-100,-100,-100,-73,-73,-73,-68,-67,-67,-71,-71,-71,-78,-78,-78,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-73,-74,-69,-69,-70,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-68,-59,-66,-100,-100,-92,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-88,-88,-88,-100,-100,-100,-88,-71,-71,-65,-66,-64,-68,-68,-68,-67,-67,-67,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-70,-74,-68,-67,-68,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-63,-59,-64,-100,-100,-92,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-91,-88,-88,-88,-100,-100,-100,-72,-71,-71,-68,-68,-66,-68,-67,-67,-68,-68,-69,-78,-78,-78,-77,-100,-75,-100,-100,-100,-100,-100,-100,-74,-75,-75,-66,-66,-65,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-62,-64,-62,-100,-100,-92,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-88,-90,-88,-100,-100,-100,-65,-65,-65,-70,-71,-68,-70,-70,-71,-68,-68,-69,-78,-78,-79,-77,-77,-78,-100,-100,-100,-100,-100,-100,-71,-71,-70,-65,-65,-65,429,639,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-61,-60,-60,-64,-59,-65,-100,-100,-100,-87,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-88,-88,-87,-100,-100,-100,-69,-69,-69,-64,-63,-63,-62,-62,-62,-65,-65,-64,-86,-87,-85,-100,-76,-100,-100,-100,-100,-100,-100,-100,-68,-68,-70,-69,-70,-69,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-69,-65,-70,-100,-100,-100,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-84,-88,-89,-88,-100,-100,-100,-74,-74,-74,-66,-67,-67,-62,-62,-62,-65,-64,-64,-81,-81,-81,-78,-74,-77,-100,-100,-100,-100,-100,-100,-65,-65,-67,-66,-65,-66,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-60,-60,-60,-64,-59,-65,-100,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-88,-88,-87,-100,-100,-100,-69,-69,-69,-64,-63,-64,-62,-61,-61,-64,-63,-64,-86,-84,-85,-78,-76,-77,-100,-100,-100,-100,-100,-100,-68,-67,-69,-70,-71,-69,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-69,-70,-65,-68,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-91,-88,-88,-89,-88,-100,-100,-100,-73,-73,-73,-66,-70,-67,-62,-62,-62,-64,-64,-64,-81,-84,-83,-78,-76,-77,-100,-100,-100,-100,-100,-100,-66,-67,-67,-67,-67,-67,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-61,-61,-61,-65,-58,-65,-100,-100,-100,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-88,-88,-87,-100,-100,-100,-67,-67,-67,-63,-63,-64,-61,-60,-61,-76,-76,-76,-86,-84,-85,-78,-76,-77,-100,-100,-100,-100,-100,-100,-67,-67,-67,-69,-67,-67,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-89,-60,-61,-61,-65,-61,-66,-100,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-88,-88,-87,-100,-100,-100,-69,-69,-68,-64,-65,-64,-61,-61,-61,-66,-66,-66,-86,-85,-85,-78,-76,-77,-100,-100,-100,-100,-100,-100,-68,-69,-69,-70,-69,-70,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-63,-61,-61,-64,-60,-63,-100,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-88,-88,-87,-100,-100,-100,-67,-67,-67,-63,-63,-63,-59,-59,-59,-64,-63,-63,-86,-84,-85,-78,-76,-77,-100,-100,-100,-100,-100,-100,-66,-67,-67,-68,-67,-68,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-62,-61,-61,-60,-62,-60,-100,-100,-100,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-88,-88,-87,-100,-100,-100,-69,-67,-67,-64,-64,-62,-62,-61,-61,-64,-64,-64,-86,-84,-85,-78,-76,-77,-100,-100,-100,-100,-100,-100,-67,-67,-67,-79,-77,-78,410,639,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-61,-59,-59,-59,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-90,-88,-89,-90,-70,-70,-70,-69,-67,-68,-65,-65,-65,-59,-60,-60,-83,-83,-83,-100,-78,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-65,-65,-64,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-61,-59,-61,-100,-100,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-100,-100,-90,-88,-88,-89,-69,-70,-69,-68,-69,-69,-65,-65,-65,-59,-59,-60,-84,-83,-84,-100,-76,-100,-100,-100,-100,-100,-100,-100,-71,-71,-72,-65,-64,-65,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-67,-72,-66,-72,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-100,-100,-100,-89,-90,-89,-74,-73,-74,-75,-72,-71,-66,-65,-65,-61,-60,-61,-100,-82,-82,-100,-76,-100,-100,-100,-100,-100,-100,-100,-68,-71,-68,-63,-62,-62,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-61,-61,-59,-62,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-90,-89,-87,-89,-70,-69,-69,-68,-68,-68,-65,-64,-65,-60,-60,-60,-83,-84,-83,-100,-78,-100,-100,-100,-100,-100,-100,-100,-71,-73,-71,-65,-65,-65,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-62,-59,-62,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-88,-100,-100,-100,-89,-88,-89,-70,-71,-71,-68,-69,-69,-65,-64,-65,-60,-60,-60,-84,-83,-84,-100,-76,-100,-100,-100,-100,-100,-100,-100,-71,-69,-70,-65,-64,-65,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-62,-58,-63,-100,-100,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-90,-90,-88,-90,-70,-70,-70,-67,-66,-68,-65,-65,-65,-60,-59,-60,-83,-84,-83,-100,-78,-100,-100,-100,-100,-100,-100,-100,-71,-73,-71,-64,-64,-65,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-68,-68,-67,-61,-67,-100,-100,-100,-83,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-87,-100,-100,-100,-88,-88,-88,-76,-76,-75,-72,-73,-70,-64,-64,-64,-60,-60,-60,-84,-83,-84,-100,-76,-100,-100,-100,-100,-100,-100,-100,-68,-71,-68,-63,-63,-63,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-63,-60,-61,-60,-62,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-88,-100,-100,-90,-89,-90,-90,-70,-69,-69,-69,-69,-67,-65,-65,-65,-60,-60,-60,-83,-83,-83,-100,-78,-100,-100,-100,-100,-100,-100,-100,-71,-73,-71,-65,-65,-64,391,639,26
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-91,-66,-61,-65,-58,-58,-58,-90,-89,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-90,-88,-87,-87,-91,-91,-90,-65,-65,-67,-67,-67,-67,-62,-62,-62,-60,-60,-60,-82,-82,-82,-82,-82,-83,-100,-100,-100,-100,-100,-100,-65,-64,-66,-62,-61,-62,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-64,-65,-65,-59,-59,-59,-90,-89,-100,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-86,-87,-88,-91,-91,-90,-65,-65,-66,-67,-67,-67,-62,-62,-63,-60,-63,-60,-83,-83,-83,-75,-75,-75,-100,-100,-100,-100,-100,-100,-65,-65,-57,-61,-61,-61,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-91,-66,-61,-52,-60,-59,-60,-90,-89,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-90,-88,-87,-87,-91,-91,-90,-65,-65,-65,-66,-67,-67,-62,-62,-62,-60,-61,-60,-82,-82,-82,-80,-80,-79,-100,-100,-100,-100,-100,-100,-65,-64,-62,-60,-60,-60,372,639,27
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-69,-71,-68,-68,-68,-68,-90,-89,-100,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-90,-88,-88,-88,-89,-92,-90,-67,-67,-65,-68,-70,-66,-62,-62,-62,-60,-60,-60,-85,-87,-86,-100,-75,-100,-100,-100,-100,-100,-100,-100,-70,-61,-63,-62,-63,-62,372,639,27
